ktau,npt,veg%iveg,casamet%lat,casamet%lon,casamet%areacell,mimicspool%LITm,mimicspool%LITs,mimicspool%MICr,mimicspool%MICk,mimicspool%SOMa,mimicspool%SOMc,mimicspool%SOMp
7,3450,17,19.89,282.5,7.470045485,1,1,0.015,0.025,1,1,0
7,3451,17,21.79,282.5,21.14397329,1,1,0.015,0.025,1,1,0
7,3452,17,33.16,282.5,1.64143061,1,1,0.015,0.025,1,1,0
7,3453,14,35.05,282.5,34.79745642,1,1,0.015,0.025,1,1,0
7,3454,5,36.95,282.5,43.21358521,1,1,0.015,0.025,1,1,0
7,3455,4,38.84,282.5,44.4130783,1,1,0.015,0.025,1,1,0
7,3456,4,40.74,282.5,44.37872924,1,1,0.015,0.025,1,1,0
7,3457,4,42.63,282.5,43.09073798,1,1,0.015,0.025,1,1,0
7,3458,4,44.53,282.5,41.75562224,1,1,0.015,0.025,1,1,0
7,3459,5,46.42,282.5,40.37485249,1,1,0.015,0.025,1,1,0
7,3460,5,48.32,282.5,38.94993605,1,1,0.015,0.025,1,1,0
7,3461,5,50.21,282.5,37.48242531,1,1,0.015,0.025,1,1,0
7,3462,5,52.11,282.5,35.90764852,1,1,0.015,0.025,1,1,0
7,3463,8,54,282.5,32.542545,1,1,0.015,0.025,1,1,0
7,3464,17,55.89,282.5,10.91250555,1,1,0.015,0.025,1,1,0
7,3465,8,57.79,282.5,10.85367777,1,1,0.015,0.025,1,1,0
7,3466,18,59.68,282.5,17.58339637,1,1,0.015,0.025,1,1,0
7,3467,18,61.58,282.5,16.04417388,1,1,0.015,0.025,1,1,0
7,3468,17,63.47,282.5,2.164496835,1,1,0.015,0.025,1,1,0
7,3469,17,65.37,282.5,9.917642472,1,1,0.015,0.025,1,1,0
7,3470,17,67.26,282.5,3.423209119,1,1,0.015,0.025,1,1,0
7,3471,17,69.16,282.5,7.842902306,1,1,0.015,0.025,1,1,0
7,3472,18,71.05,282.5,19.01737725,1,1,0.015,0.025,1,1,0
7,3473,15,72.95,282.5,13.41596941,1,1,0.015,0.025,1,1,0
7,3474,17,76.74,282.5,1.800717517,1,1,0.015,0.025,1,1,0
7,3475,15,78.63,282.5,9.791432427,1,1,0.015,0.025,1,1,0
7,3476,15,80.53,282.5,9.294427897,1,1,0.015,0.025,1,1,0
7,3477,15,82.42,282.5,7.028890425,1,1,0.015,0.025,1,1,0
7,3478,15,-72.95,285,14.36917822,1,1,0.015,0.025,1,1,0
7,3479,15,-71.05,285,11.01744404,1,1,0.015,0.025,1,1,0
7,3480,17,-69.16,285,1.116083936,1,1,0.015,0.025,1,1,0
7,3481,17,-52.11,285,4.578049919,1,1,0.015,0.025,1,1,0
7,3482,7,-50.21,285,7.567216938,1,1,0.015,0.025,1,1,0
7,3483,5,-48.32,285,11.92019832,1,1,0.015,0.025,1,1,0
7,3484,5,-46.42,285,10.25659977,1,1,0.015,0.025,1,1,0
7,3485,17,-16.11,285,9.40061567,1,1,0.015,0.025,1,1,0
7,3486,10,-14.21,285,49.0466413,1,1,0.015,0.025,1,1,0
7,3487,10,-12.32,285,55.89378095,1,1,0.015,0.025,1,1,0
7,3488,2,-10.42,285,57.60307447,1,1,0.015,0.025,1,1,0
7,3489,2,-8.53,285,57.92185385,1,1,0.015,0.025,1,1,0
7,3490,2,-6.63,285,58.17729679,1,1,0.015,0.025,1,1,0
7,3491,2,-4.74,285,58.36912475,1,1,0.015,0.025,1,1,0
7,3492,2,-2.84,285,58.49712475,1,1,0.015,0.025,1,1,0
7,3493,2,-0.95,285,58.56116161,1,1,0.015,0.025,1,1,0
7,3494,2,0.95,285,58.56116161,1,1,0.015,0.025,1,1,0
7,3495,2,2.84,285,58.49712475,1,1,0.015,0.025,1,1,0
7,3496,14,4.74,285,58.36912475,1,1,0.015,0.025,1,1,0
7,3497,2,6.63,285,58.17729679,1,1,0.015,0.025,1,1,0
7,3498,14,8.53,285,56.28995834,1,1,0.015,0.025,1,1,0
7,3499,14,10.42,285,35.41983541,1,1,0.015,0.025,1,1,0
7,3500,17,18,285,4.721078139,1,1,0.015,0.025,1,1,0
7,3501,17,19.89,285,13.55557133,1,1,0.015,0.025,1,1,0
7,3502,17,21.79,285,1.852510668,1,1,0.015,0.025,1,1,0
7,3503,17,35.05,285,5.621011809,1,1,0.015,0.025,1,1,0
7,3504,17,36.95,285,4.620656509,1,1,0.015,0.025,1,1,0
7,3505,17,38.84,285,18.02120141,1,1,0.015,0.025,1,1,0
7,3506,4,40.74,285,41.66614922,1,1,0.015,0.025,1,1,0
7,3507,4,42.63,285,43.09073798,1,1,0.015,0.025,1,1,0
7,3508,4,44.53,285,41.75562224,1,1,0.015,0.025,1,1,0
7,3509,5,46.42,285,40.37485249,1,1,0.015,0.025,1,1,0
7,3510,1,48.32,285,38.94993605,1,1,0.015,0.025,1,1,0
7,3511,5,50.21,285,37.48242531,1,1,0.015,0.025,1,1,0
7,3512,5,52.11,285,35.97392999,1,1,0.015,0.025,1,1,0
7,3513,8,54,285,34.42609259,1,1,0.015,0.025,1,1,0
7,3514,8,55.89,285,32.84061296,1,1,0.015,0.025,1,1,0
7,3515,8,57.79,285,31.21909057,1,1,0.015,0.025,1,1,0
7,3516,18,59.68,285,29.56369632,1,1,0.015,0.025,1,1,0
7,3517,18,61.58,285,24.52395963,1,1,0.015,0.025,1,1,0
7,3518,17,63.47,285,4.021757582,1,1,0.015,0.025,1,1,0
7,3519,18,65.37,285,14.35403633,1,1,0.015,0.025,1,1,0
7,3520,17,67.26,285,7.212768052,1,1,0.015,0.025,1,1,0
7,3521,18,69.16,285,20.82491128,1,1,0.015,0.025,1,1,0
7,3522,15,71.05,285,18.56266597,1,1,0.015,0.025,1,1,0
7,3523,17,72.95,285,1.561768276,1,1,0.015,0.025,1,1,0
7,3524,17,78.63,285,0.098734165,1,1,0.015,0.025,1,1,0
7,3525,15,80.53,285,1.535400405,1,1,0.015,0.025,1,1,0
7,3526,15,82.42,285,6.315803469,1,1,0.015,0.025,1,1,0
7,3527,15,-72.95,287.5,17.17540918,1,1,0.015,0.025,1,1,0
7,3528,15,-71.05,287.5,19.01737725,1,1,0.015,0.025,1,1,0
7,3529,17,-69.16,287.5,8.890593029,1,1,0.015,0.025,1,1,0
7,3530,7,-54,287.5,8.009071902,1,1,0.015,0.025,1,1,0
7,3531,10,-52.11,287.5,33.64608519,1,1,0.015,0.025,1,1,0
7,3532,7,-50.21,287.5,37.48235977,1,1,0.015,0.025,1,1,0
7,3533,7,-48.32,287.5,38.94989919,1,1,0.015,0.025,1,1,0
7,3534,7,-46.42,287.5,40.37479924,1,1,0.015,0.025,1,1,0
7,3535,5,-44.53,287.5,29.95603371,1,1,0.015,0.025,1,1,0
7,3536,5,-42.63,287.5,23.69976663,1,1,0.015,0.025,1,1,0
7,3537,14,-40.74,287.5,43.0462759,1,1,0.015,0.025,1,1,0
7,3538,14,-38.84,287.5,45.61804773,1,1,0.015,0.025,1,1,0
7,3539,14,-36.95,287.5,38.43047315,1,1,0.015,0.025,1,1,0
7,3540,17,-35.05,287.5,20.56281235,1,1,0.015,0.025,1,1,0
7,3541,17,-33.16,287.5,4.903056757,1,1,0.015,0.025,1,1,0
7,3542,17,-31.26,287.5,5.006289266,1,1,0.015,0.025,1,1,0
7,3543,17,-29.37,287.5,5.10404696,1,1,0.015,0.025,1,1,0
7,3544,17,-27.47,287.5,1.82277294,1,1,0.015,0.025,1,1,0
7,3545,17,-18,287.5,2.74240581,1,1,0.015,0.025,1,1,0
7,3546,10,-16.11,287.5,48.09500946,1,1,0.015,0.025,1,1,0
7,3547,10,-14.21,287.5,56.77696863,1,1,0.015,0.025,1,1,0
7,3548,2,-12.32,287.5,57.2213027,1,1,0.015,0.025,1,1,0
7,3549,2,-10.42,287.5,57.60307447,1,1,0.015,0.025,1,1,0
7,3550,2,-8.53,287.5,57.92185385,1,1,0.015,0.025,1,1,0
7,3551,2,-6.63,287.5,58.17729679,1,1,0.015,0.025,1,1,0
7,3552,2,-4.74,287.5,58.36912475,1,1,0.015,0.025,1,1,0
7,3553,2,-2.84,287.5,58.49712475,1,1,0.015,0.025,1,1,0
7,3554,2,-0.95,287.5,58.56116161,1,1,0.015,0.025,1,1,0
7,3555,2,0.95,287.5,58.56116161,1,1,0.015,0.025,1,1,0
7,3556,2,2.84,287.5,58.49712475,1,1,0.015,0.025,1,1,0
7,3557,9,4.74,287.5,58.36912475,1,1,0.015,0.025,1,1,0
7,3558,2,6.63,287.5,58.17729679,1,1,0.015,0.025,1,1,0
7,3559,2,8.53,287.5,57.92185385,1,1,0.015,0.025,1,1,0
7,3560,14,10.42,287.5,56.60457619,1,1,0.015,0.025,1,1,0
7,3561,17,12.32,287.5,10.59652168,1,1,0.015,0.025,1,1,0
7,3562,17,18,287.5,17.93229978,1,1,0.015,0.025,1,1,0
7,3563,17,19.89,287.5,16.19476127,1,1,0.015,0.025,1,1,0
7,3564,17,40.74,287.5,11.76571973,1,1,0.015,0.025,1,1,0
7,3565,4,42.63,287.5,42.64429447,1,1,0.015,0.025,1,1,0
7,3566,4,44.53,287.5,41.75562224,1,1,0.015,0.025,1,1,0
7,3567,5,46.42,287.5,40.37485249,1,1,0.015,0.025,1,1,0
7,3568,5,48.32,287.5,38.94993605,1,1,0.015,0.025,1,1,0
7,3569,5,50.21,287.5,37.48242531,1,1,0.015,0.025,1,1,0
7,3570,5,52.11,287.5,35.97392999,1,1,0.015,0.025,1,1,0
7,3571,8,54,287.5,34.42609259,1,1,0.015,0.025,1,1,0
7,3572,6,55.89,287.5,32.84061296,1,1,0.015,0.025,1,1,0
7,3573,8,57.79,287.5,31.21922369,1,1,0.015,0.025,1,1,0
7,3574,18,59.68,287.5,29.56369632,1,1,0.015,0.025,1,1,0
7,3575,18,61.58,287.5,19.68857852,1,1,0.015,0.025,1,1,0
7,3576,17,63.47,287.5,10.84933294,1,1,0.015,0.025,1,1,0
7,3577,18,65.37,287.5,24.41056597,1,1,0.015,0.025,1,1,0
7,3578,18,67.26,287.5,18.24441497,1,1,0.015,0.025,1,1,0
7,3579,18,69.16,287.5,20.83854891,1,1,0.015,0.025,1,1,0
7,3580,15,71.05,287.5,14.23166526,1,1,0.015,0.025,1,1,0
7,3581,15,82.42,287.5,4.051302797,1,1,0.015,0.025,1,1,0
7,3582,15,-71.05,290,19.01737725,1,1,0.015,0.025,1,1,0
7,3583,17,-69.16,290,14.13552293,1,1,0.015,0.025,1,1,0
7,3584,17,-55.89,290,1.760698574,1,1,0.015,0.025,1,1,0
7,3585,10,-54,290,27.19166797,1,1,0.015,0.025,1,1,0
7,3586,10,-52.11,290,29.81380421,1,1,0.015,0.025,1,1,0
7,3587,7,-50.21,290,33.34923784,1,1,0.015,0.025,1,1,0
7,3588,7,-48.32,290,38.94993605,1,1,0.015,0.025,1,1,0
7,3589,7,-46.42,290,40.37485249,1,1,0.015,0.025,1,1,0
7,3590,7,-44.53,290,41.75562224,1,1,0.015,0.025,1,1,0
7,3591,7,-42.63,290,43.09073798,1,1,0.015,0.025,1,1,0
7,3592,7,-40.74,290,44.37872924,1,1,0.015,0.025,1,1,0
7,3593,7,-38.84,290,45.61819519,1,1,0.015,0.025,1,1,0
7,3594,7,-36.95,290,46.80777596,1,1,0.015,0.025,1,1,0
7,3595,7,-35.05,290,47.94617311,1,1,0.015,0.025,1,1,0
7,3596,10,-33.16,290,49.03214146,1,1,0.015,0.025,1,1,0
7,3597,10,-31.26,290,50.06449727,1,1,0.015,0.025,1,1,0
7,3598,10,-29.37,290,51.04210595,1,1,0.015,0.025,1,1,0
7,3599,16,-27.47,290,40.15633909,1,1,0.015,0.025,1,1,0
7,3600,16,-25.58,290,34.33859589,1,1,0.015,0.025,1,1,0
7,3601,16,-23.68,290,34.86327914,1,1,0.015,0.025,1,1,0
7,3602,16,-21.79,290,35.34983478,1,1,0.015,0.025,1,1,0
7,3603,16,-19.89,290,35.79774056,1,1,0.015,0.025,1,1,0
7,3604,7,-18,290,45.80532094,1,1,0.015,0.025,1,1,0
7,3605,7,-16.11,290,56.2705433,1,1,0.015,0.025,1,1,0
7,3606,10,-14.21,290,56.77696863,1,1,0.015,0.025,1,1,0
7,3607,2,-12.32,290,57.2213027,1,1,0.015,0.025,1,1,0
7,3608,2,-10.42,290,57.60307447,1,1,0.015,0.025,1,1,0
7,3609,2,-8.53,290,57.92185385,1,1,0.015,0.025,1,1,0
7,3610,2,-6.63,290,58.17729679,1,1,0.015,0.025,1,1,0
7,3611,2,-4.74,290,58.36912475,1,1,0.015,0.025,1,1,0
7,3612,2,-2.84,290,58.49712475,1,1,0.015,0.025,1,1,0
7,3613,2,-0.95,290,58.56116161,1,1,0.015,0.025,1,1,0
7,3614,2,0.95,290,58.56116161,1,1,0.015,0.025,1,1,0
7,3615,2,2.84,290,58.49712475,1,1,0.015,0.025,1,1,0
7,3616,9,4.74,290,58.36912475,1,1,0.015,0.025,1,1,0
7,3617,9,6.63,290,58.17729679,1,1,0.015,0.025,1,1,0
7,3618,8,8.53,290,57.92185385,1,1,0.015,0.025,1,1,0
7,3619,2,10.42,290,57.12391621,1,1,0.015,0.025,1,1,0
7,3620,17,12.32,290,4.626880893,1,1,0.015,0.025,1,1,0
7,3621,17,18,290,14.48077271,1,1,0.015,0.025,1,1,0
7,3622,17,19.89,290,19.5496463,1,1,0.015,0.025,1,1,0
7,3623,17,42.63,290,10.64318127,1,1,0.015,0.025,1,1,0
7,3624,4,44.53,290,35.05185488,1,1,0.015,0.025,1,1,0
7,3625,5,46.42,290,40.37485249,1,1,0.015,0.025,1,1,0
7,3626,5,48.32,290,38.94993605,1,1,0.015,0.025,1,1,0
7,3627,1,50.21,290,37.48242531,1,1,0.015,0.025,1,1,0
7,3628,5,52.11,290,35.97392999,1,1,0.015,0.025,1,1,0
7,3629,6,54,290,34.42609259,1,1,0.015,0.025,1,1,0
7,3630,8,55.89,290,32.84061296,1,1,0.015,0.025,1,1,0
7,3631,8,57.79,290,31.21922369,1,1,0.015,0.025,1,1,0
7,3632,18,59.68,290,19.74427387,1,1,0.015,0.025,1,1,0
7,3633,17,61.58,290,6.977656635,1,1,0.015,0.025,1,1,0
7,3634,18,63.47,290,21.77788662,1,1,0.015,0.025,1,1,0
7,3635,18,65.37,290,24.41056597,1,1,0.015,0.025,1,1,0
7,3636,18,67.26,290,22.63693453,1,1,0.015,0.025,1,1,0
7,3637,18,69.16,290,20.83854891,1,1,0.015,0.025,1,1,0
7,3638,17,71.05,290,6.283065678,1,1,0.015,0.025,1,1,0
7,3639,15,76.74,290,4.850759543,1,1,0.015,0.025,1,1,0
7,3640,17,78.63,290,9.690581742,1,1,0.015,0.025,1,1,0
7,3641,15,80.53,290,2.28082144,1,1,0.015,0.025,1,1,0
7,3642,15,82.42,290,1.071618594,1,1,0.015,0.025,1,1,0
7,3643,15,-71.05,292.5,19.01737725,1,1,0.015,0.025,1,1,0
7,3644,15,-69.16,292.5,19.16277091,1,1,0.015,0.025,1,1,0
7,3645,15,-67.26,292.5,15.03777442,1,1,0.015,0.025,1,1,0
7,3646,17,-65.37,292.5,0.690407661,1,1,0.015,0.025,1,1,0
7,3647,17,-55.89,292.5,2.20093741,1,1,0.015,0.025,1,1,0
7,3648,10,-54,292.5,20.13034029,1,1,0.015,0.025,1,1,0
7,3649,17,-52.11,292.5,1.293218011,1,1,0.015,0.025,1,1,0
7,3650,17,-50.21,292.5,4.204093577,1,1,0.015,0.025,1,1,0
7,3651,7,-48.32,292.5,32.23138418,1,1,0.015,0.025,1,1,0
7,3652,7,-46.42,292.5,31.22723342,1,1,0.015,0.025,1,1,0
7,3653,7,-44.53,292.5,40.59683111,1,1,0.015,0.025,1,1,0
7,3654,7,-42.63,292.5,43.09073798,1,1,0.015,0.025,1,1,0
7,3655,7,-40.74,292.5,44.37872924,1,1,0.015,0.025,1,1,0
7,3656,7,-38.84,292.5,45.61819519,1,1,0.015,0.025,1,1,0
7,3657,7,-36.95,292.5,46.80777596,1,1,0.015,0.025,1,1,0
7,3658,7,-35.05,292.5,47.94617311,1,1,0.015,0.025,1,1,0
7,3659,10,-33.16,292.5,49.03214146,1,1,0.015,0.025,1,1,0
7,3660,10,-31.26,292.5,50.06449727,1,1,0.015,0.025,1,1,0
7,3661,10,-29.37,292.5,51.04210595,1,1,0.015,0.025,1,1,0
7,3662,10,-27.47,292.5,51.96390253,1,1,0.015,0.025,1,1,0
7,3663,10,-25.58,292.5,52.82887531,1,1,0.015,0.025,1,1,0
7,3664,10,-23.68,292.5,53.6360822,1,1,0.015,0.025,1,1,0
7,3665,10,-21.79,292.5,54.38463437,1,1,0.015,0.025,1,1,0
7,3666,7,-19.89,292.5,55.07372491,1,1,0.015,0.025,1,1,0
7,3667,7,-18,292.5,55.70258786,1,1,0.015,0.025,1,1,0
7,3668,2,-16.11,292.5,56.2705433,1,1,0.015,0.025,1,1,0
7,3669,2,-14.21,292.5,56.77696863,1,1,0.015,0.025,1,1,0
7,3670,2,-12.32,292.5,57.2213027,1,1,0.015,0.025,1,1,0
7,3671,2,-10.42,292.5,57.60307447,1,1,0.015,0.025,1,1,0
7,3672,2,-8.53,292.5,57.92185385,1,1,0.015,0.025,1,1,0
7,3673,2,-6.63,292.5,58.17729679,1,1,0.015,0.025,1,1,0
7,3674,2,-4.74,292.5,58.36912475,1,1,0.015,0.025,1,1,0
7,3675,2,-2.84,292.5,58.49712475,1,1,0.015,0.025,1,1,0
7,3676,2,-0.95,292.5,58.56116161,1,1,0.015,0.025,1,1,0
7,3677,2,0.95,292.5,58.56116161,1,1,0.015,0.025,1,1,0
7,3678,2,2.84,292.5,58.49712475,1,1,0.015,0.025,1,1,0
7,3679,2,4.74,292.5,58.36912475,1,1,0.015,0.025,1,1,0
7,3680,9,6.63,292.5,58.17729679,1,1,0.015,0.025,1,1,0
7,3681,8,8.53,292.5,57.92185385,1,1,0.015,0.025,1,1,0
7,3682,17,10.42,292.5,37.12308733,1,1,0.015,0.025,1,1,0
7,3683,17,18,292.5,10.94407956,1,1,0.015,0.025,1,1,0
7,3684,17,44.53,292.5,20.92034194,1,1,0.015,0.025,1,1,0
7,3685,5,46.42,292.5,40.37485249,1,1,0.015,0.025,1,1,0
7,3686,5,48.32,292.5,38.13093268,1,1,0.015,0.025,1,1,0
7,3687,5,50.21,292.5,28.57816598,1,1,0.015,0.025,1,1,0
7,3688,5,52.11,292.5,35.97392999,1,1,0.015,0.025,1,1,0
7,3689,8,54,292.5,34.42609259,1,1,0.015,0.025,1,1,0
7,3690,5,55.89,292.5,32.84061296,1,1,0.015,0.025,1,1,0
7,3691,6,57.79,292.5,25.79069265,1,1,0.015,0.025,1,1,0
7,3692,17,59.68,292.5,0.383137685,1,1,0.015,0.025,1,1,0
7,3693,17,61.58,292.5,5.8046447,1,1,0.015,0.025,1,1,0
7,3694,18,63.47,292.5,25.91091024,1,1,0.015,0.025,1,1,0
7,3695,18,65.37,292.5,24.41056597,1,1,0.015,0.025,1,1,0
7,3696,15,67.26,292.5,22.63693453,1,1,0.015,0.025,1,1,0
7,3697,17,69.16,292.5,12.0469388,1,1,0.015,0.025,1,1,0
7,3698,17,71.05,292.5,0.675111341,1,1,0.015,0.025,1,1,0
7,3699,15,76.74,292.5,9.854053097,1,1,0.015,0.025,1,1,0
7,3700,15,78.63,292.5,11.54498015,1,1,0.015,0.025,1,1,0
7,3701,15,80.53,292.5,7.84711197,1,1,0.015,0.025,1,1,0
7,3702,15,-84.32,295,5.801014108,1,1,0.015,0.025,1,1,0
7,3703,15,-74.84,295,15.31466299,1,1,0.015,0.025,1,1,0
7,3704,15,-69.16,295,20.83854891,1,1,0.015,0.025,1,1,0
7,3705,15,-67.26,295,22.63693453,1,1,0.015,0.025,1,1,0
7,3706,17,-65.37,295,10.79866235,1,1,0.015,0.025,1,1,0
7,3707,17,-54,295,1.433457624,1,1,0.015,0.025,1,1,0
7,3708,17,-48.32,295,3.519194269,1,1,0.015,0.025,1,1,0
7,3709,17,-46.42,295,1.482400982,1,1,0.015,0.025,1,1,0
7,3710,17,-44.53,295,12.18236074,1,1,0.015,0.025,1,1,0
7,3711,10,-42.63,295,30.73604316,1,1,0.015,0.025,1,1,0
7,3712,10,-40.74,295,38.2308546,1,1,0.015,0.025,1,1,0
7,3713,14,-38.84,295,45.61819519,1,1,0.015,0.025,1,1,0
7,3714,14,-36.95,295,46.80777596,1,1,0.015,0.025,1,1,0
7,3715,14,-35.05,295,47.94617311,1,1,0.015,0.025,1,1,0
7,3716,14,-33.16,295,49.03214146,1,1,0.015,0.025,1,1,0
7,3717,14,-31.26,295,50.06449727,1,1,0.015,0.025,1,1,0
7,3718,14,-29.37,295,51.04210595,1,1,0.015,0.025,1,1,0
7,3719,14,-27.47,295,51.96390253,1,1,0.015,0.025,1,1,0
7,3720,10,-25.58,295,52.82887531,1,1,0.015,0.025,1,1,0
7,3721,14,-23.68,295,53.6360822,1,1,0.015,0.025,1,1,0
7,3722,7,-21.79,295,54.38463437,1,1,0.015,0.025,1,1,0
7,3723,7,-19.89,295,55.07372491,1,1,0.015,0.025,1,1,0
7,3724,14,-18,295,55.70258786,1,1,0.015,0.025,1,1,0
7,3725,2,-16.11,295,56.2705433,1,1,0.015,0.025,1,1,0
7,3726,2,-14.21,295,56.77696863,1,1,0.015,0.025,1,1,0
7,3727,2,-12.32,295,57.2213027,1,1,0.015,0.025,1,1,0
7,3728,2,-10.42,295,57.60307447,1,1,0.015,0.025,1,1,0
7,3729,2,-8.53,295,57.92185385,1,1,0.015,0.025,1,1,0
7,3730,2,-6.63,295,58.17729679,1,1,0.015,0.025,1,1,0
7,3731,2,-4.74,295,58.36912475,1,1,0.015,0.025,1,1,0
7,3732,2,-2.84,295,58.49712475,1,1,0.015,0.025,1,1,0
7,3733,2,-0.95,295,58.56116161,1,1,0.015,0.025,1,1,0
7,3734,2,0.95,295,58.56116161,1,1,0.015,0.025,1,1,0
7,3735,2,2.84,295,58.49712475,1,1,0.015,0.025,1,1,0
7,3736,2,4.74,295,58.36912475,1,1,0.015,0.025,1,1,0
7,3737,2,6.63,295,58.17729679,1,1,0.015,0.025,1,1,0
7,3738,9,8.53,295,57.92185385,1,1,0.015,0.025,1,1,0
7,3739,17,10.42,295,30.91081743,1,1,0.015,0.025,1,1,0
7,3740,17,18,295,1.783092942,1,1,0.015,0.025,1,1,0
7,3741,1,44.53,295,33.43844053,1,1,0.015,0.025,1,1,0
7,3742,5,46.42,295,33.55018555,1,1,0.015,0.025,1,1,0
7,3743,5,48.32,295,23.67873981,1,1,0.015,0.025,1,1,0
7,3744,1,50.21,295,16.6032963,1,1,0.015,0.025,1,1,0
7,3745,1,52.11,295,35.97392999,1,1,0.015,0.025,1,1,0
7,3746,8,54,295,34.42609259,1,1,0.015,0.025,1,1,0
7,3747,8,55.89,295,32.84061296,1,1,0.015,0.025,1,1,0
7,3748,8,57.79,295,31.21922369,1,1,0.015,0.025,1,1,0
7,3749,17,59.68,295,11.12303789,1,1,0.015,0.025,1,1,0
7,3750,17,61.58,295,1.184795103,1,1,0.015,0.025,1,1,0
7,3751,15,63.47,295,10.42395209,1,1,0.015,0.025,1,1,0
7,3752,18,65.37,295,20.14197293,1,1,0.015,0.025,1,1,0
7,3753,15,67.26,295,19.98727111,1,1,0.015,0.025,1,1,0
7,3754,17,69.16,295,0.025526361,1,1,0.015,0.025,1,1,0
7,3755,15,76.74,295,11.16490004,1,1,0.015,0.025,1,1,0
7,3756,15,78.63,295,11.54498015,1,1,0.015,0.025,1,1,0
7,3757,15,80.53,295,9.639532271,1,1,0.015,0.025,1,1,0
7,3758,17,82.42,295,1.181901407,1,1,0.015,0.025,1,1,0
7,3759,15,-84.32,297.5,5.801014108,1,1,0.015,0.025,1,1,0
7,3760,15,-74.84,297.5,15.31466299,1,1,0.015,0.025,1,1,0
7,3761,15,-72.95,297.5,17.17540918,1,1,0.015,0.025,1,1,0
7,3762,15,-71.05,297.5,18.86084452,1,1,0.015,0.025,1,1,0
7,3763,15,-69.16,297.5,20.13181895,1,1,0.015,0.025,1,1,0
7,3764,15,-65.37,297.5,23.98738774,1,1,0.015,0.025,1,1,0
7,3765,17,-63.47,297.5,5.454629734,1,1,0.015,0.025,1,1,0
7,3766,17,-42.63,297.5,0.610227695,1,1,0.015,0.025,1,1,0
7,3767,17,-40.74,297.5,14.50455511,1,1,0.015,0.025,1,1,0
7,3768,10,-38.84,297.5,34.80460394,1,1,0.015,0.025,1,1,0
7,3769,12,-36.95,297.5,46.80777596,1,1,0.015,0.025,1,1,0
7,3770,12,-35.05,297.5,47.94617311,1,1,0.015,0.025,1,1,0
7,3771,10,-33.16,297.5,49.03214146,1,1,0.015,0.025,1,1,0
7,3772,12,-31.26,297.5,50.06449727,1,1,0.015,0.025,1,1,0
7,3773,10,-29.37,297.5,51.04210595,1,1,0.015,0.025,1,1,0
7,3774,10,-27.47,297.5,51.96390253,1,1,0.015,0.025,1,1,0
7,3775,10,-25.58,297.5,52.82887531,1,1,0.015,0.025,1,1,0
7,3776,14,-23.68,297.5,53.6360822,1,1,0.015,0.025,1,1,0
7,3777,4,-21.79,297.5,54.38463437,1,1,0.015,0.025,1,1,0
7,3778,4,-19.89,297.5,55.07372491,1,1,0.015,0.025,1,1,0
7,3779,4,-18,297.5,55.70258786,1,1,0.015,0.025,1,1,0
7,3780,2,-16.11,297.5,56.2705433,1,1,0.015,0.025,1,1,0
7,3781,2,-14.21,297.5,56.77696863,1,1,0.015,0.025,1,1,0
7,3782,2,-12.32,297.5,57.2213027,1,1,0.015,0.025,1,1,0
7,3783,2,-10.42,297.5,57.60307447,1,1,0.015,0.025,1,1,0
7,3784,2,-8.53,297.5,57.92185385,1,1,0.015,0.025,1,1,0
7,3785,2,-6.63,297.5,58.17729679,1,1,0.015,0.025,1,1,0
7,3786,2,-4.74,297.5,58.36912475,1,1,0.015,0.025,1,1,0
7,3787,2,-2.84,297.5,58.49712475,1,1,0.015,0.025,1,1,0
7,3788,2,-0.95,297.5,58.56116161,1,1,0.015,0.025,1,1,0
7,3789,2,0.95,297.5,58.56116161,1,1,0.015,0.025,1,1,0
7,3790,2,2.84,297.5,58.49712475,1,1,0.015,0.025,1,1,0
7,3791,2,4.74,297.5,58.36912475,1,1,0.015,0.025,1,1,0
7,3792,2,6.63,297.5,58.17729679,1,1,0.015,0.025,1,1,0
7,3793,2,8.53,297.5,57.11498283,1,1,0.015,0.025,1,1,0
7,3794,17,10.42,297.5,25.76591799,1,1,0.015,0.025,1,1,0
7,3795,17,44.53,297.5,12.20041386,1,1,0.015,0.025,1,1,0
7,3796,17,46.42,297.5,20.89980869,1,1,0.015,0.025,1,1,0
7,3797,1,50.21,297.5,19.54663369,1,1,0.015,0.025,1,1,0
7,3798,1,52.11,297.5,35.97392999,1,1,0.015,0.025,1,1,0
7,3799,6,54,297.5,34.42609259,1,1,0.015,0.025,1,1,0
7,3800,5,55.89,297.5,32.84061296,1,1,0.015,0.025,1,1,0
7,3801,17,57.79,297.5,20.1792281,1,1,0.015,0.025,1,1,0
7,3802,17,59.68,297.5,1.214104542,1,1,0.015,0.025,1,1,0
7,3803,17,65.37,297.5,7.525893419,1,1,0.015,0.025,1,1,0
7,3804,17,67.26,297.5,9.05466752,1,1,0.015,0.025,1,1,0
7,3805,15,76.74,297.5,10.73951816,1,1,0.015,0.025,1,1,0
7,3806,15,80.53,297.5,9.640168175,1,1,0.015,0.025,1,1,0
7,3807,17,82.42,297.5,3.106276008,1,1,0.015,0.025,1,1,0
7,3808,17,-74.84,300,10.73199893,1,1,0.015,0.025,1,1,0
7,3809,17,-72.95,300,6.87022163,1,1,0.015,0.025,1,1,0
7,3810,17,-71.05,300,6.354670924,1,1,0.015,0.025,1,1,0
