iYrCnt,npt,veg%iveg,casamet%lat,casamet%lon,casamet%areacell,mimicspool%LITm,mimicspool%LITs,mimicspool%MICr,mimicspool%MICk,mimicspool%SOMa,mimicspool%SOMc,mimicspool%SOMp
     1,    2761,      15,      -86.2100000000,      217.5000000000,        3.8708705280,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    2762,      17,      -74.8400000000,      217.5000000000,        4.4598046720,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    2763,      17,       59.6800000000,      217.5000000000,        6.7462604800,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    2764,       7,       61.5800000000,      217.5000000000,       27.8758440960,        1.3923264963,        4.8046764662,        0.0734900192,        0.0828001681,        3.2557036758,        5.3453227776,        0.3653518006,
     1,    2765,       5,       63.4700000000,      217.5000000000,       26.1575065600,        1.4865016565,        7.7851096098,        0.0435021009,        0.0641116321,        4.9124320498,       10.9434466234,        0.8454798982,
     1,    2766,       5,       65.3700000000,      217.5000000000,       24.4105666560,        1.4680121838,        7.5249313110,        0.0385085498,        0.0569304957,        4.8175974776,       10.8723006528,        0.7197650364,
     1,    2767,       5,       67.2600000000,      217.5000000000,       22.6369351680,        2.5704507861,       12.2707488777,        0.0925264083,        0.1186165720,        7.6515935157,       13.7770879753,        0.7389448028,
     1,    2768,       8,       69.1600000000,      217.5000000000,       19.1265648640,        2.5629988772,        7.2833213224,        0.1082617228,        0.1116613439,        5.5295567040,        6.6971999972,        0.4102637888,
     1,    2769,      17,      -74.8400000000,      220.0000000000,        4.8887311360,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    2770,      15,       59.6800000000,      220.0000000000,       12.3830353920,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    2771,       5,       61.5800000000,      220.0000000000,       27.8758440960,        1.0052800498,        5.4674166251,        0.0312000873,        0.0486740920,        3.0804580745,        8.7181368660,        0.5044055067,
     1,    2772,       5,       63.4700000000,      220.0000000000,       26.1575065600,        2.5676139732,       12.1990179239,        0.1003013170,        0.1284191981,        7.4218301444,       13.0211625043,        1.0163353569,
     1,    2773,       7,       65.3700000000,      220.0000000000,       24.4105666560,        2.1536214196,        7.5295954148,        0.0626555607,        0.0759289528,        5.4950893716,        8.4978091972,        0.9702744028,
     1,    2774,       4,       67.2600000000,      220.0000000000,       22.6369351680,        2.8375451110,        9.7740864894,        0.1143679956,        0.1331222931,        7.1222714818,        9.5958900112,        1.2820851656,
     1,    2775,      17,       69.1600000000,      220.0000000000,       15.0661498880,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    2776,      15,      -86.2100000000,      222.5000000000,        3.8708705280,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    2777,      15,      -74.8400000000,      222.5000000000,        8.7491706880,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    2778,      17,       57.7900000000,      222.5000000000,        4.5543767040,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    2779,       7,       59.6800000000,      222.5000000000,       27.9961518080,        1.0391544940,        3.9452456670,        0.0386729797,        0.0472659951,        2.5733360883,        5.1580958308,        0.4738404685,
     1,    2780,       5,       61.5800000000,      222.5000000000,       27.8758440960,        1.4193292672,        7.4473860156,        0.0459150208,        0.0642813453,        4.3536886658,       10.4493721263,        0.4894909161,
     1,    2781,       5,       63.4700000000,      222.5000000000,       26.1575065600,        2.6947119432,       12.6907965860,        0.1008640833,        0.1295311359,        7.7213116053,       13.5103932792,        1.0684999638,
     1,    2782,       7,       65.3700000000,      222.5000000000,       24.4105666560,        1.7518702548,        6.3646552687,        0.0529459065,        0.0657126628,        4.5997441697,        7.6157668961,        0.9363977864,
     1,    2783,       4,       67.2600000000,      222.5000000000,       22.6369351680,       10.3757916001,       30.9052110571,        0.4134477118,        0.4490412427,       22.8863295649,       17.7410818678,        0.7320861671,
     1,    2784,      17,       69.1600000000,      222.5000000000,       10.8567070720,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    2785,      15,      -86.2100000000,      225.0000000000,        3.8708705280,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    2786,      15,      -74.8400000000,      225.0000000000,        8.7491706880,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    2787,       5,       57.7900000000,      225.0000000000,       25.0800414720,        1.0150728281,        5.6598283185,        0.0469726100,        0.0655996123,        2.6041605688,        7.9162439683,        0.7722267108,
     1,    2788,       7,       59.6800000000,      225.0000000000,       29.5636971520,        1.2971849004,        4.8375023744,        0.0476891534,        0.0583923569,        3.1660379232,        6.0916401996,        0.7418261923,
     1,    2789,       5,       61.5800000000,      225.0000000000,       27.8758440960,        1.2334935486,        6.7192004998,        0.0371094893,        0.0563358006,        3.9041435824,       10.0210535748,        0.5122131810,
     1,    2790,       5,       63.4700000000,      225.0000000000,       26.1575065600,        2.1735849094,       10.5434260751,        0.0803569807,        0.1056330620,        6.2347731534,       12.2906369069,        0.7684334704,
     1,    2791,       4,       65.3700000000,      225.0000000000,       24.4105666560,        1.8094101853,        6.4399687149,        0.1035849823,        0.1153368234,        3.8787914638,        7.4411303688,        0.6996169219,
     1,    2792,       4,       67.2600000000,      225.0000000000,       22.6369351680,        2.1252285020,        7.4934724978,        0.1125824875,        0.1253784359,        4.6182561515,        8.2325766074,        0.8042376567,
     1,    2793,      17,       69.1600000000,      225.0000000000,       14.2638520320,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    2794,      15,      -86.2100000000,      227.5000000000,        3.8708705280,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    2795,      15,      -74.8400000000,      227.5000000000,       12.5213583360,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    2796,      17,       54.0000000000,      227.5000000000,        0.2050942400,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    2797,       1,       55.8900000000,      227.5000000000,       20.1854914560,        1.1745492243,        6.2261459930,        0.0725853624,        0.0964798196,        2.9279398400,        9.2106405415,        1.0449816846,
     1,    2798,       5,       57.7900000000,      227.5000000000,       31.2192245760,        0.9024291300,        4.9587901922,        0.0258286056,        0.0420328699,        2.8137946608,        7.9042899803,        0.5521205377,
     1,    2799,       5,       59.6800000000,      227.5000000000,       29.5636971520,        1.3214737878,        6.8196780626,        0.0548454231,        0.0776721973,        3.9795580608,        9.3091347016,        0.9677356189,
