ijcam,lat,lon,ivt_igbp,ist,iso,landarea,Ndep,Nfix,Pwea, Pdust,doyP1,doyP2,doyP3,doyP4,Phase(1),ivcasa,ilat,ilo
647,42.63,15,17,-99,1,8266613248,0.70453,0.1,0,0,-99,-99,-99,-99,-99,-99,71,7
648,44.53,15,14,-99,1,24365344768,0.86395,0.1,0,0,-99,-99,-99,-99,-99,-99,72,7
649,46.42,15,14,-99,1,40374853632,1.12216,0.1,0,0,-99,-99,-99,-99,-99,-99,73,7
650,48.32,15,14,-99,1,38949937152,1.2342,0.1,0,0,-99,-99,-99,-99,-99,-99,74,7
651,50.21,15,14,-99,1,37482426368,1.85568,0.1,0,0,-99,-99,-99,-99,-99,-99,75,7
652,52.11,15,14,-99,1,35973931008,2.031,0.1,0,0,-99,-99,-99,-99,-99,-99,76,7
653,54,15,17,-99,1,17540321280,1.43912,0.1,0,0,-99,-99,-99,-99,-99,-99,77,7
654,55.89,15,17,-99,1,16165622784,1.48626,0.1,0,0,-99,-99,-99,-99,-99,-99,78,7
655,57.79,15,1,-99,1,31219224576,1.16131,0.1,0,0,-99,-99,-99,-99,-99,-99,79,7
656,59.68,15,1,-99,1,29563697152,0.68752,0.1,0,0,-99,-99,-99,-99,-99,-99,80,7
657,61.58,15,1,-99,1,27875844096,0.5005,0.1,0,0,-99,-99,-99,-99,-99,-99,81,7
658,63.47,15,1,-99,1,26157506560,0.35342,0.1,0,0,-99,-99,-99,-99,-99,-99,82,7
659,65.37,15,7,-99,1,24410566656,0.25595,0.1,0,0,-99,-99,-99,-99,-99,-99,83,7
660,67.26,15,7,-99,1,17203417088,0.19112,0.1,0,0,-99,-99,-99,-99,-99,-99,84,7
661,69.16,15,17,-99,1,3122775296,0.16136,0.1,0,0,-99,-99,-99,-99,-99,-99,85,7
665,76.74,15,17,-99,1,3139313152,0.06795,0.1,0,0,-99,-99,-99,-99,-99,-99,89,7
666,78.63,15,15,-99,1,10808129536,0.05238,0.1,0,0,-99,-99,-99,-99,-99,-99,90,7
667,80.53,15,17,-99,1,937915328,0.03989,0.1,0,0,-99,-99,-99,-99,-99,-99,91,7
684,-69.16,17.5,17,-99,1,5070234112,0.00306,0.1,0,0,-99,-99,-99,-99,-99,-99,12,8
703,-33.16,17.5,17,-99,1,4830168064,0.06203,0.1,0,0,-99,-99,-99,-99,-99,-99,31,8
704,-31.26,17.5,17,-99,1,18023174144,0.06892,0.1,0,0,-99,-99,-99,-99,-99,-99,32,8
705,-29.37,17.5,7,-99,1,38682341376,0.09586,0.1,0,0,-99,-99,-99,-99,-99,-99,33,8
706,-27.47,17.5,7,-99,1,51963899904,0.08834,0.1,0,0,-99,-99,-99,-99,-99,-99,34,8
707,-25.58,17.5,7,-99,1,52828876800,0.12507,0.1,0,0,-99,-99,-99,-99,-99,-99,35,8
708,-23.68,17.5,7,-99,1,53636083712,0.1684,0.1,0,0,-99,-99,-99,-99,-99,-99,36,8
709,-21.79,17.5,10,-99,1,54384635904,0.22253,0.1,0,0,-99,-99,-99,-99,-99,-99,37,8
710,-19.89,17.5,10,-99,1,55073726464,0.29225,0.1,0,0,-99,-99,-99,-99,-99,-99,38,8
711,-18,17.5,9,-99,1,55702589440,0.38163,0.1,0,0,-99,-99,-99,-99,-99,-99,39,8
712,-16.11,17.5,9,-99,1,56270544896,0.48895,0.1,0,0,-99,-99,-99,-99,-99,-99,40,8
713,-14.21,17.5,8,-99,1,56776970240,0.40812,0.1,0,0,-99,-99,-99,-99,-99,-99,41,8
714,-12.32,17.5,8,-99,1,57221304320,0.46361,0.1,0,0,-99,-99,-99,-99,-99,-99,42,8
715,-10.42,17.5,8,-99,1,57603076096,0.68177,0.1,0,0,-99,-99,-99,-99,-99,-99,43,8
716,-8.53,17.5,8,-99,1,57921855488,0.75697,0.1,0,0,-99,-99,-99,-99,-99,-99,44,8
717,-6.63,17.5,8,-99,1,58177298432,0.63549,0.1,0,0,-99,-99,-99,-99,-99,-99,45,8
718,-4.74,17.5,8,-99,1,58369126400,0.54929,0.1,0,0,-99,-99,-99,-99,-99,-99,46,8
719,-2.84,17.5,2,-99,1,58497126400,0.65282,0.1,0,0,-99,-99,-99,-99,-99,-99,47,8
720,-0.95,17.5,2,-99,1,58561163264,1.11159,0.1,0,0,-99,-99,-99,-99,-99,-99,48,8
721,0.95,17.5,2,-99,1,58561163264,1.12405,0.1,0,0,-99,-99,-99,-99,-99,-99,49,8
722,2.84,17.5,2,-99,1,58497126400,1.05159,0.1,0,0,-99,-99,-99,-99,-99,-99,50,8
723,4.74,17.5,8,-99,1,58369126400,0.95239,0.1,0,0,-99,-99,-99,-99,-99,-99,51,8
724,6.63,17.5,8,-99,1,58177298432,1.04314,0.1,0,0,-99,-99,-99,-99,-99,-99,52,8
725,8.53,17.5,9,-99,1,57921855488,1.39442,0.1,0,0,-99,-99,-99,-99,-99,-99,53,8
726,10.42,17.5,9,-99,1,57603076096,0.97243,0.1,0,0,-99,-99,-99,-99,-99,-99,54,8
727,12.32,17.5,9,-99,1,57221304320,0.45065,0.1,0,0,-99,-99,-99,-99,-99,-99,55,8
728,14.21,17.5,10,-99,1,56776970240,0.31656,0.1,0,0,-99,-99,-99,-99,-99,-99,56,8
729,16.11,17.5,16,-99,1,56270544896,0.1232,0.1,0,0,-99,-99,-99,-99,-99,-99,57,8
730,18,17.5,16,-99,1,55702589440,0.0915,0.1,0,0,-99,-99,-99,-99,-99,-99,58,8
731,19.89,17.5,16,-99,1,55073726464,0.09933,0.1,0,0,-99,-99,-99,-99,-99,-99,59,8
732,21.79,17.5,16,-99,1,54384635904,0.09656,0.1,0,0,-99,-99,-99,-99,-99,-99,60,8
733,23.68,17.5,16,-99,1,53636083712,0.09102,0.1,0,0,-99,-99,-99,-99,-99,-99,61,8
734,25.58,17.5,16,-99,1,52828876800,0.09559,0.1,0,0,-99,-99,-99,-99,-99,-99,62,8
735,27.47,17.5,16,-99,1,51963904000,0.11936,0.1,0,0,-99,-99,-99,-99,-99,-99,63,8
736,29.37,17.5,16,-99,1,50835677184,0.15049,0.1,0,0,-99,-99,-99,-99,-99,-99,64,8
737,31.26,17.5,17,-99,1,18023669760,0.19032,0.1,0,0,-99,-99,-99,-99,-99,-99,65,8
741,38.84,17.5,17,-99,1,14796448768,0.44594,0.1,0,0,-99,-99,-99,-99,-99,-99,69,8
742,40.74,17.5,17,-99,1,17014212608,0.72276,0.1,0,0,-99,-99,-99,-99,-99,-99,70,8
743,42.63,17.5,17,-99,1,14540437504,0.72013,0.1,0,0,-99,-99,-99,-99,-99,-99,71,8
744,44.53,17.5,14,-99,1,41755623424,1.03785,0.1,0,0,-99,-99,-99,-99,-99,-99,72,8
745,46.42,17.5,14,-99,1,40374853632,1.23385,0.1,0,0,-99,-99,-99,-99,-99,-99,73,8
746,48.32,17.5,12,-99,1,38949937152,1.54142,0.1,0,0,-99,-99,-99,-99,-99,-99,74,8
747,50.21,17.5,12,-99,1,37482426368,1.8834,0.1,0,0,-99,-99,-99,-99,-99,-99,75,8
748,52.11,17.5,12,-99,1,35973931008,1.45207,0.1,0,0,-99,-99,-99,-99,-99,-99,76,8
749,54,17.5,12,-99,1,30112481280,1.09951,0.1,0,0,-99,-99,-99,-99,-99,-99,77,8
750,55.89,17.5,17,-99,1,1027655296,0.77821,0.1,0,0,-99,-99,-99,-99,-99,-99,78,8
751,57.79,17.5,17,-99,1,6451506688,0.70137,0.1,0,0,-99,-99,-99,-99,-99,-99,79,8
752,59.68,17.5,1,-99,1,24059973632,0.63259,0.1,0,0,-99,-99,-99,-99,-99,-99,80,8
753,61.58,17.5,17,-99,1,14446024704,0.46456,0.1,0,0,-99,-99,-99,-99,-99,-99,81,8
754,63.47,17.5,1,-99,1,23146475520,0.38859,0.1,0,0,-99,-99,-99,-99,-99,-99,82,8
755,65.37,17.5,1,-99,1,24410566656,0.29616,0.1,0,0,-99,-99,-99,-99,-99,-99,83,8
756,67.26,17.5,18,-99,1,22636935168,0.20318,0.1,0,0,-99,-99,-99,-99,-99,-99,84,8
757,69.16,17.5,17,-99,1,12500795392,0.15548,0.1,0,0,-99,-99,-99,-99,-99,-99,85,8
758,71.05,17.5,17,-99,1,57284072,0.13259,0.1,0,0,-99,-99,-99,-99,-99,-99,86,8
761,76.74,17.5,17,-99,1,3322631168,0.06487,0.1,0,0,-99,-99,-99,-99,-99,-99,89,8
762,78.63,17.5,15,-99,1,10499783680,0.05312,0.1,0,0,-99,-99,-99,-99,-99,-99,90,8
763,80.53,17.5,17,-99,1,1769544832,0.04097,0.1,0,0,-99,-99,-99,-99,-99,-99,91,8
780,-69.16,20,17,-99,1,2480204288,0.00304,0.1,0,0,-99,-99,-99,-99,-99,-99,12,9
798,-35.05,20,17,-99,1,8388509696,0.05753,0.1,0,0,-99,-99,-99,-99,-99,-99,30,9
799,-33.16,20,10,-99,1,48776515584,0.16997,0.1,0,0,-99,-99,-99,-99,-99,-99,31,9
800,-31.26,20,7,-99,1,50064498688,0.14127,0.1,0,0,-99,-99,-99,-99,-99,-99,32,9
801,-29.37,20,7,-99,1,51042107392,0.15604,0.1,0,0,-99,-99,-99,-99,-99,-99,33,9
802,-27.47,20,7,-99,1,51963904000,0.18552,0.1,0,0,-99,-99,-99,-99,-99,-99,34,9
803,-25.58,20,7,-99,1,52828876800,0.23037,0.1,0,0,-99,-99,-99,-99,-99,-99,35,9
804,-23.68,20,7,-99,1,53636083712,0.23424,0.1,0,0,-99,-99,-99,-99,-99,-99,36,9
805,-21.79,20,10,-99,1,54384635904,0.27413,0.1,0,0,-99,-99,-99,-99,-99,-99,37,9
806,-19.89,20,9,-99,1,55073726464,0.35567,0.1,0,0,-99,-99,-99,-99,-99,-99,38,9
807,-18,20,9,-99,1,55702589440,0.60015,0.1,0,0,-99,-99,-99,-99,-99,-99,39,9
808,-16.11,20,9,-99,1,56270544896,0.67382,0.1,0,0,-99,-99,-99,-99,-99,-99,40,9
809,-14.21,20,8,-99,1,56776970240,0.48524,0.1,0,0,-99,-99,-99,-99,-99,-99,41,9
810,-12.32,20,8,-99,1,57221304320,0.58858,0.1,0,0,-99,-99,-99,-99,-99,-99,42,9
811,-10.42,20,8,-99,1,57603076096,0.52982,0.1,0,0,-99,-99,-99,-99,-99,-99,43,9
812,-8.53,20,8,-99,1,57921855488,0.57376,0.1,0,0,-99,-99,-99,-99,-99,-99,44,9
813,-6.63,20,8,-99,1,58177298432,0.54071,0.1,0,0,-99,-99,-99,-99,-99,-99,45,9
814,-4.74,20,2,-99,1,58369126400,0.54024,0.1,0,0,-99,-99,-99,-99,-99,-99,46,9
815,-2.84,20,2,-99,1,58497126400,0.59406,0.1,0,0,-99,-99,-99,-99,-99,-99,47,9
816,-0.95,20,2,-99,1,58561163264,0.78999,0.1,0,0,-99,-99,-99,-99,-99,-99,48,9
817,0.95,20,2,-99,1,58561163264,0.93798,0.1,0,0,-99,-99,-99,-99,-99,-99,49,9
818,2.84,20,2,-99,1,58497126400,1.09364,0.1,0,0,-99,-99,-99,-99,-99,-99,50,9
819,4.74,20,8,-99,1,58369126400,1.01337,0.1,0,0,-99,-99,-99,-99,-99,-99,51,9
820,6.63,20,8,-99,1,58177298432,1.07087,0.1,0,0,-99,-99,-99,-99,-99,-99,52,9
821,8.53,20,8,-99,1,57921855488,1.41067,0.1,0,0,-99,-99,-99,-99,-99,-99,53,9
822,10.42,20,9,-99,1,57603076096,1.43111,0.1,0,0,-99,-99,-99,-99,-99,-99,54,9
823,12.32,20,9,-99,1,57221304320,0.52848,0.1,0,0,-99,-99,-99,-99,-99,-99,55,9
824,14.21,20,10,-99,1,56776970240,0.37262,0.1,0,0,-99,-99,-99,-99,-99,-99,56,9
825,16.11,20,16,-99,1,56270544896,0.17802,0.1,0,0,-99,-99,-99,-99,-99,-99,57,9
826,18,20,16,-99,1,55702589440,0.10239,0.1,0,0,-99,-99,-99,-99,-99,-99,58,9
827,19.89,20,16,-99,1,55073726464,0.10036,0.1,0,0,-99,-99,-99,-99,-99,-99,59,9
828,21.79,20,16,-99,1,54384635904,0.09692,0.1,0,0,-99,-99,-99,-99,-99,-99,60,9
829,23.68,20,16,-99,1,53636083712,0.09609,0.1,0,0,-99,-99,-99,-99,-99,-99,61,9
830,25.58,20,16,-99,1,52828876800,0.09501,0.1,0,0,-99,-99,-99,-99,-99,-99,62,9
831,27.47,20,16,-99,1,51963904000,0.11264,0.1,0,0,-99,-99,-99,-99,-99,-99,63,9
832,29.37,20,16,-99,1,50968666112,0.14834,0.1,0,0,-99,-99,-99,-99,-99,-99,64,9
833,31.26,20,16,-99,1,18630533120,0.22693,0.1,0,0,-99,-99,-99,-99,-99,-99,65,9
834,33.16,20,17,-99,1,6459193344,0.22719,0.1,0,0,-99,-99,-99,-99,-99,-99,66,9
836,36.95,20,17,-99,1,1280659456,0.30878,0.1,0,0,-99,-99,-99,-99,-99,-99,68,9
837,38.84,20,17,-99,1,12362147840,0.42915,0.1,0,0,-99,-99,-99,-99,-99,-99,69,9
838,40.74,20,14,-99,1,29100652544,0.74203,0.1,0,0,-99,-99,-99,-99,-99,-99,70,9
839,42.63,20,14,-99,1,37854674944,1.06984,0.1,0,0,-99,-99,-99,-99,-99,-99,71,9
840,44.53,20,14,-99,1,41755623424,1.5279,0.1,0,0,-99,-99,-99,-99,-99,-99,72,9
841,46.42,20,12,-99,1,40374853632,1.22677,0.1,0,0,-99,-99,-99,-99,-99,-99,73,9
842,48.32,20,14,-99,1,38949937152,1.26795,0.1,0,0,-99,-99,-99,-99,-99,-99,74,9
843,50.21,20,12,-99,1,37482426368,1.30593,0.1,0,0,-99,-99,-99,-99,-99,-99,75,9
844,52.11,20,12,-99,1,35973931008,1.33351,0.1,0,0,-99,-99,-99,-99,-99,-99,76,9
845,54,20,14,-99,1,29225422848,1.06658,0.1,0,0,-99,-99,-99,-99,-99,-99,77,9
846,55.89,20,17,-99,1,2537794560,0.72778,0.1,0,0,-99,-99,-99,-99,-99,-99,78,9
847,57.79,20,17,-99,1,254165328,0.69962,0.1,0,0,-99,-99,-99,-99,-99,-99,79,9
848,59.68,20,17,-99,1,4024374016,0.52825,0.1,0,0,-99,-99,-99,-99,-99,-99,80,9
849,61.58,20,17,-99,1,2371832064,0.42081,0.1,0,0,-99,-99,-99,-99,-99,-99,81,9
850,63.47,20,1,-99,1,9218915328,0.37674,0.1,0,0,-99,-99,-99,-99,-99,-99,82,9
851,65.37,20,1,-99,1,22114062336,0.34069,0.1,0,0,-99,-99,-99,-99,-99,-99,83,9
852,67.26,20,1,-99,1,22636935168,0.23223,0.1,0,0,-99,-99,-99,-99,-99,-99,84,9
853,69.16,20,8,-99,1,19630804992,0.16401,0.1,0,0,-99,-99,-99,-99,-99,-99,85,9
854,71.05,20,17,-99,1,170373840,0.13925,0.1,0,0,-99,-99,-99,-99,-99,-99,86,9
858,78.63,20,15,-99,1,7545619968,0.05306,0.1,0,0,-99,-99,-99,-99,-99,-99,90,9
859,80.53,20,17,-99,1,3138249728,0.04154,0.1,0,0,-99,-99,-99,-99,-99,-99,91,9
874,-72.95,22.5,15,-99,1,17175409664,0.00171,0.1,0,0,-99,-99,-99,-99,-99,-99,10,10
876,-69.16,22.5,17,-99,1,2480204288,0.0031,0.1,0,0,-99,-99,-99,-99,-99,-99,12,10
894,-35.05,22.5,17,-99,1,3226353920,0.05392,0.1,0,0,-99,-99,-99,-99,-99,-99,30,10
895,-33.16,22.5,7,-99,1,48484372480,0.19051,0.1,0,0,-99,-99,-99,-99,-99,-99,31,10
896,-31.26,22.5,7,-99,1,50064498688,0.20194,0.1,0,0,-99,-99,-99,-99,-99,-99,32,10
897,-29.37,22.5,10,-99,1,51042107392,0.24669,0.1,0,0,-99,-99,-99,-99,-99,-99,33,10
898,-27.47,22.5,10,-99,1,51963904000,0.30178,0.1,0,0,-99,-99,-99,-99,-99,-99,34,10
899,-25.58,22.5,7,-99,1,52828876800,0.27963,0.1,0,0,-99,-99,-99,-99,-99,-99,35,10
900,-23.68,22.5,10,-99,1,53636083712,0.25683,0.1,0,0,-99,-99,-99,-99,-99,-99,36,10
901,-21.79,22.5,9,-99,1,54384635904,0.26404,0.1,0,0,-99,-99,-99,-99,-99,-99,37,10
902,-19.89,22.5,9,-99,1,55073726464,0.34953,0.1,0,0,-99,-99,-99,-99,-99,-99,38,10
903,-18,22.5,9,-99,1,55702589440,0.48031,0.1,0,0,-99,-99,-99,-99,-99,-99,39,10
904,-16.11,22.5,9,-99,1,56270544896,0.66808,0.1,0,0,-99,-99,-99,-99,-99,-99,40,10
905,-14.21,22.5,9,-99,1,56776970240,0.63866,0.1,0,0,-99,-99,-99,-99,-99,-99,41,10
906,-12.32,22.5,9,-99,1,57221304320,0.92247,0.1,0,0,-99,-99,-99,-99,-99,-99,42,10
907,-10.42,22.5,8,-99,1,57603076096,0.61729,0.1,0,0,-99,-99,-99,-99,-99,-99,43,10
908,-8.53,22.5,8,-99,1,57921855488,0.61012,0.1,0,0,-99,-99,-99,-99,-99,-99,44,10
909,-6.63,22.5,8,-99,1,58177298432,0.56381,0.1,0,0,-99,-99,-99,-99,-99,-99,45,10
910,-4.74,22.5,2,-99,1,58369126400,0.57418,0.1,0,0,-99,-99,-99,-99,-99,-99,46,10
911,-2.84,22.5,2,-99,1,58497126400,0.5622,0.1,0,0,-99,-99,-99,-99,-99,-99,47,10
912,-0.95,22.5,2,-99,1,58561163264,0.68361,0.1,0,0,-99,-99,-99,-99,-99,-99,48,10
913,0.95,22.5,2,-99,1,58561163264,0.88645,0.1,0,0,-99,-99,-99,-99,-99,-99,49,10
914,2.84,22.5,2,-99,1,58497126400,1.13391,0.1,0,0,-99,-99,-99,-99,-99,-99,50,10
915,4.74,22.5,2,-99,1,58369126400,1.32437,0.1,0,0,-99,-99,-99,-99,-99,-99,51,10
916,6.63,22.5,8,-99,1,58177298432,1.1241,0.1,0,0,-99,-99,-99,-99,-99,-99,52,10
917,8.53,22.5,8,-99,1,57921855488,0.83349,0.1,0,0,-99,-99,-99,-99,-99,-99,53,10
918,10.42,22.5,9,-99,1,57603076096,0.86987,0.1,0,0,-99,-99,-99,-99,-99,-99,54,10
919,12.32,22.5,9,-99,1,57221304320,0.52219,0.1,0,0,-99,-99,-99,-99,-99,-99,55,10
920,14.21,22.5,10,-99,1,56776970240,0.38775,0.1,0,0,-99,-99,-99,-99,-99,-99,56,10
921,16.11,22.5,16,-99,1,56270544896,0.19766,0.1,0,0,-99,-99,-99,-99,-99,-99,57,10
922,18,22.5,16,-99,1,55702589440,0.11524,0.1,0,0,-99,-99,-99,-99,-99,-99,58,10
923,19.89,22.5,16,-99,1,55073726464,0.10947,0.1,0,0,-99,-99,-99,-99,-99,-99,59,10
924,21.79,22.5,16,-99,1,54384635904,0.10481,0.1,0,0,-99,-99,-99,-99,-99,-99,60,10
925,23.68,22.5,16,-99,1,53636083712,0.10411,0.1,0,0,-99,-99,-99,-99,-99,-99,61,10
926,25.58,22.5,16,-99,1,52828876800,0.10409,0.1,0,0,-99,-99,-99,-99,-99,-99,62,10
927,27.47,22.5,16,-99,1,51963904000,0.11429,0.1,0,0,-99,-99,-99,-99,-99,-99,63,10
928,29.37,22.5,16,-99,1,51042107392,0.14417,0.1,0,0,-99,-99,-99,-99,-99,-99,64,10
929,31.26,22.5,16,-99,1,49804374016,0.25006,0.1,0,0,-99,-99,-99,-99,-99,-99,65,10
930,33.16,22.5,17,-99,1,11412794368,0.27867,0.1,0,0,-99,-99,-99,-99,-99,-99,66,10
932,36.95,22.5,17,-99,1,16337926144,0.43039,0.1,0,0,-99,-99,-99,-99,-99,-99,68,10
933,38.84,22.5,14,-99,1,40048902144,0.83027,0.1,0,0,-99,-99,-99,-99,-99,-99,69,10
934,40.74,22.5,14,-99,1,40564133888,1.04214,0.1,0,0,-99,-99,-99,-99,-99,-99,70,10
935,42.63,22.5,14,-99,1,43090739200,1.09626,0.1,0,0,-99,-99,-99,-99,-99,-99,71,10
936,44.53,22.5,14,-99,1,41755623424,1.67503,0.1,0,0,-99,-99,-99,-99,-99,-99,72,10
937,46.42,22.5,14,-99,1,40374853632,1.37918,0.1,0,0,-99,-99,-99,-99,-99,-99,73,10
938,48.32,22.5,14,-99,1,38949937152,1.44892,0.1,0,0,-99,-99,-99,-99,-99,-99,74,10
939,50.21,22.5,12,-99,1,37482426368,1.23168,0.1,0,0,-99,-99,-99,-99,-99,-99,75,10
940,52.11,22.5,12,-99,1,35973931008,1.26515,0.1,0,0,-99,-99,-99,-99,-99,-99,76,10
941,54,22.5,14,-99,1,34426093568,1.0755,0.1,0,0,-99,-99,-99,-99,-99,-99,77,10
942,55.89,22.5,14,-99,1,31180544000,1.04314,0.1,0,0,-99,-99,-99,-99,-99,-99,78,10
943,57.79,22.5,17,-99,1,9833873408,0.69869,0.1,0,0,-99,-99,-99,-99,-99,-99,79,10
944,59.68,22.5,17,-99,1,11026156544,0.63155,0.1,0,0,-99,-99,-99,-99,-99,-99,80,10
945,61.58,22.5,1,-99,1,27367057408,0.60428,0.1,0,0,-99,-99,-99,-99,-99,-99,81,10
946,63.47,22.5,1,-99,1,9634085888,0.41435,0.1,0,0,-99,-99,-99,-99,-99,-99,82,10
947,65.37,22.5,17,-99,1,14091718656,0.31564,0.1,0,0,-99,-99,-99,-99,-99,-99,83,10
948,67.26,22.5,1,-99,1,22636935168,0.25435,0.1,0,0,-99,-99,-99,-99,-99,-99,84,10
949,69.16,22.5,8,-99,1,20838549504,0.17146,0.1,0,0,-99,-99,-99,-99,-99,-99,85,10
950,71.05,22.5,17,-99,1,3650936320,0.14111,0.1,0,0,-99,-99,-99,-99,-99,-99,86,10
953,76.74,22.5,17,-99,1,704541632,0.06446,0.1,0,0,-99,-99,-99,-99,-99,-99,89,10
954,78.63,22.5,17,-99,1,5268126208,0.05079,0.1,0,0,-99,-99,-99,-99,-99,-99,90,10
955,80.53,22.5,17,-99,1,3561534976,0.04221,0.1,0,0,-99,-99,-99,-99,-99,-99,91,10
970,-72.95,25,15,-99,1,17175409664,0.00173,0.1,0,0,-99,-99,-99,-99,-99,-99,10,11
971,-71.05,25,15,-99,1,19017377792,0.00155,0.1,0,0,-99,-99,-99,-99,-99,-99,11,11
972,-69.16,25,17,-99,1,2480204288,0.0031,0.1,0,0,-99,-99,-99,-99,-99,-99,12,11
991,-33.16,25,10,-99,1,42812964864,0.23186,0.1,0,0,-99,-99,-99,-99,-99,-99,31,11
992,-31.26,25,10,-99,1,50064498688,0.30511,0.1,0,0,-99,-99,-99,-99,-99,-99,32,11
993,-29.37,25,10,-99,1,51042107392,0.37414,0.1,0,0,-99,-99,-99,-99,-99,-99,33,11
994,-27.47,25,10,-99,1,51963904000,0.44093,0.1,0,0,-99,-99,-99,-99,-99,-99,34,11
995,-25.58,25,9,-99,1,52828876800,0.403,0.1,0,0,-99,-99,-99,-99,-99,-99,35,11
996,-23.68,25,9,-99,1,53636083712,0.30951,0.1,0,0,-99,-99,-99,-99,-99,-99,36,11
997,-21.79,25,9,-99,1,54384635904,0.2325,0.1,0,0,-99,-99,-99,-99,-99,-99,37,11
998,-19.89,25,9,-99,1,55073726464,0.20043,0.1,0,0,-99,-99,-99,-99,-99,-99,38,11
999,-18,25,9,-99,1,55702589440,0.24263,0.1,0,0,-99,-99,-99,-99,-99,-99,39,11
1000,-16.11,25,9,-99,1,56270544896,0.32126,0.1,0,0,-99,-99,-99,-99,-99,-99,40,11
1001,-14.21,25,14,-99,1,56776970240,0.39449,0.1,0,0,-99,-99,-99,-99,-99,-99,41,11
1002,-12.32,25,8,-99,1,57221304320,0.41652,0.1,0,0,-99,-99,-99,-99,-99,-99,42,11
1003,-10.42,25,8,-99,1,57603076096,0.53599,0.1,0,0,-99,-99,-99,-99,-99,-99,43,11
1004,-8.53,25,8,-99,1,57921855488,0.53941,0.1,0,0,-99,-99,-99,-99,-99,-99,44,11
1005,-6.63,25,8,-99,1,58177298432,0.56748,0.1,0,0,-99,-99,-99,-99,-99,-99,45,11
1006,-4.74,25,8,-99,1,58369126400,0.62911,0.1,0,0,-99,-99,-99,-99,-99,-99,46,11
1007,-2.84,25,2,-99,1,58497126400,0.59474,0.1,0,0,-99,-99,-99,-99,-99,-99,47,11
1008,-0.95,25,2,-99,1,58561163264,0.6247,0.1,0,0,-99,-99,-99,-99,-99,-99,48,11
1009,0.95,25,2,-99,1,58561163264,0.84993,0.1,0,0,-99,-99,-99,-99,-99,-99,49,11
1010,2.84,25,2,-99,1,58497126400,1.1507,0.1,0,0,-99,-99,-99,-99,-99,-99,50,11
1011,4.74,25,8,-99,1,58369126400,1.33396,0.1,0,0,-99,-99,-99,-99,-99,-99,51,11
1012,6.63,25,8,-99,1,58177298432,0.8265,0.1,0,0,-99,-99,-99,-99,-99,-99,52,11
1013,8.53,25,8,-99,1,57921855488,0.67839,0.1,0,0,-99,-99,-99,-99,-99,-99,53,11
1014,10.42,25,9,-99,1,57603076096,0.51782,0.1,0,0,-99,-99,-99,-99,-99,-99,54,11
1015,12.32,25,9,-99,1,57221304320,0.44965,0.1,0,0,-99,-99,-99,-99,-99,-99,55,11
1016,14.21,25,10,-99,1,56776970240,0.30625,0.1,0,0,-99,-99,-99,-99,-99,-99,56,11
1017,16.11,25,16,-99,1,56270544896,0.14298,0.1,0,0,-99,-99,-99,-99,-99,-99,57,11
1018,18,25,16,-99,1,55702589440,0.11223,0.1,0,0,-99,-99,-99,-99,-99,-99,58,11
1019,19.89,25,16,-99,1,55073726464,0.11525,0.1,0,0,-99,-99,-99,-99,-99,-99,59,11
1020,21.79,25,16,-99,1,54384635904,0.11728,0.1,0,0,-99,-99,-99,-99,-99,-99,60,11
1021,23.68,25,16,-99,1,53636083712,0.12061,0.1,0,0,-99,-99,-99,-99,-99,-99,61,11
1022,25.58,25,16,-99,1,52828876800,0.11902,0.1,0,0,-99,-99,-99,-99,-99,-99,62,11
1023,27.47,25,16,-99,1,51963904000,0.12943,0.1,0,0,-99,-99,-99,-99,-99,-99,63,11
1024,29.37,25,16,-99,1,51042107392,0.15521,0.1,0,0,-99,-99,-99,-99,-99,-99,64,11
1025,31.26,25,16,-99,1,37085061120,0.23118,0.1,0,0,-99,-99,-99,-99,-99,-99,65,11
1027,35.05,25,17,-99,1,5615942144,0.34215,0.1,0,0,-99,-99,-99,-99,-99,-99,67,11
1029,38.84,25,17,-99,1,5418144768,0.48972,0.1,0,0,-99,-99,-99,-99,-99,-99,69,11
1030,40.74,25,14,-99,1,18598746112,0.84797,0.1,0,0,-99,-99,-99,-99,-99,-99,70,11
1031,42.63,25,14,-99,1,43090739200,1.2063,0.1,0,0,-99,-99,-99,-99,-99,-99,71,11
1032,44.53,25,12,-99,1,41755623424,1.69369,0.1,0,0,-99,-99,-99,-99,-99,-99,72,11
1033,46.42,25,14,-99,1,40374853632,1.35435,0.1,0,0,-99,-99,-99,-99,-99,-99,73,11
1034,48.32,25,14,-99,1,38949937152,1.19594,0.1,0,0,-99,-99,-99,-99,-99,-99,74,11
1035,50.21,25,12,-99,1,37482426368,1.11423,0.1,0,0,-99,-99,-99,-99,-99,-99,75,11
1036,52.11,25,12,-99,1,35973931008,1.01277,0.1,0,0,-99,-99,-99,-99,-99,-99,76,11
1037,54,25,12,-99,1,34426093568,1.08191,0.1,0,0,-99,-99,-99,-99,-99,-99,77,11
1038,55.89,25,14,-99,1,32840613888,0.95763,0.1,0,0,-99,-99,-99,-99,-99,-99,78,11
1039,57.79,25,14,-99,1,29887315968,0.80404,0.1,0,0,-99,-99,-99,-99,-99,-99,79,11
1040,59.68,25,1,-99,1,20217403392,0.74559,0.1,0,0,-99,-99,-99,-99,-99,-99,80,11
1041,61.58,25,1,-99,1,27875844096,0.65584,0.1,0,0,-99,-99,-99,-99,-99,-99,81,11
