ijcam,lat,lon,sand,clay,silt,wwilt,wfield,wsat
   712, -16.11,  17.50, 0.67303, 0.18666, 0.14031, 0.10365, 0.21971, 0.40479,
   713, -14.21,  17.50, 0.75082, 0.17695, 0.07223, 0.09411, 0.20777, 0.39511,
   714, -12.32,  17.50, 0.75082, 0.17695, 0.07223, 0.09411, 0.20787, 0.39510,
   715, -10.42,  17.50, 0.38809, 0.37175, 0.24015, 0.19713, 0.29860, 0.44086,
   716,  -8.53,  17.50, 0.75082, 0.17695, 0.07223, 0.09411, 0.20780, 0.39503,
   717,  -6.63,  17.50, 0.72600, 0.14063, 0.13337, 0.08715, 0.19881, 0.39803,
   718,  -4.74,  17.50, 0.72600, 0.14063, 0.13337, 0.08715, 0.19882, 0.39804,
   719,  -2.84,  17.50, 0.52999, 0.34409, 0.12591, 0.18511, 0.27395, 0.42277,
   720,  -0.95,  17.50, 0.37866, 0.40458, 0.21676, 0.20997, 0.30771, 0.44470,
   721,   0.95,  17.50, 0.37866, 0.40458, 0.21676, 0.20997, 0.30923, 0.44660,
   722,   2.84,  17.50, 0.75365, 0.16293, 0.08342, 0.08905, 0.20558, 0.39666,
   723,   4.74,  17.50, 0.52250, 0.36144, 0.11606, 0.19374, 0.27888, 0.42388,
   724,   6.63,  17.50, 0.38245, 0.45547, 0.16208, 0.23007, 0.31299, 0.44182,
   725,   8.53,  17.50, 0.39211, 0.33285, 0.27504, 0.18182, 0.29030, 0.44032,
   726,  10.42,  17.50, 0.40323, 0.34272, 0.25405, 0.18536, 0.29005, 0.43889,
   727,  12.32,  17.50, 0.34145, 0.38108, 0.27748, 0.20100, 0.30655, 0.44656,
   728,  14.21,  17.50, 0.82398, 0.06966, 0.10637, 0.11196, 0.16196, 0.38536,
   729,  16.11,  17.50, 0.77483, 0.06218, 0.16299, 0.11402, 0.16402, 0.39153,
   730,  18.00,  17.50, 0.72899, 0.12854, 0.14246, 0.08668, 0.19434, 0.39735,
   731,  19.89,  17.50, 0.40701, 0.20862, 0.38437, 0.13903, 0.25901, 0.43785,
   732,  21.79,  17.50, 0.73152, 0.15924, 0.10924, 0.08988, 0.20389, 0.39693,
   733,  23.68,  17.50, 0.40213, 0.15124, 0.44663, 0.13400, 0.24210, 0.43853,
   734,  25.58,  17.50, 0.46471, 0.22035, 0.31495, 0.13516, 0.25465, 0.43062,
   735,  27.47,  17.50, 0.90000, 0.05000, 0.05000, 0.09600, 0.14600, 0.37568,
   736,  29.37,  17.50, 0.46471, 0.22035, 0.31495, 0.13516, 0.25467, 0.43064,
   737,  31.26,  17.50, 0.21612, 0.20815, 0.57573, 0.17020, 0.28536, 0.46201,
   741,  38.84,  17.50, 0.41949, 0.24337, 0.33713, 0.14729, 0.26731, 0.43731,
   742,  40.74,  17.50, 0.45246, 0.29814, 0.24940, 0.16530, 0.27540, 0.43263,
   743,  42.63,  17.50, 0.50746, 0.28422, 0.20831, 0.15671, 0.26501, 0.42599,
   744,  44.53,  17.50, 0.50042, 0.22162, 0.27796, 0.13186, 0.25108, 0.42774,
   745,  46.42,  17.50, 0.47737, 0.21914, 0.30349, 0.13341, 0.25326, 0.42999,
   746,  48.32,  17.50, 0.24110, 0.31765, 0.44125, 0.18673, 0.30914, 0.46028,
   747,  50.21,  17.50, 0.48018, 0.23345, 0.28637, 0.13795, 0.25721, 0.43018,
   748,  52.11,  17.50, 0.50914, 0.03044, 0.46042, 0.13353, 0.18353, 0.42719,
   749,  54.00,  17.50, 0.50914, 0.03044, 0.46042, 0.13381, 0.18381, 0.42831,
   750,  55.89,  17.50, 0.52770, 0.24406, 0.22823, 0.13806, 0.25538, 0.42695,
   751,  57.79,  17.50, 0.35021, 0.35749, 0.29230, 0.19236, 0.30299, 0.44949,
   752,  59.68,  17.50, 0.46741, 0.20803, 0.32456, 0.13122, 0.25314, 0.43529,
   753,  61.58,  17.50, 0.57912, 0.12097, 0.29991, 0.10881, 0.21410, 0.42981,
   754,  63.47,  17.50, 0.60779, 0.12158, 0.27063, 0.10413, 0.21243, 0.42922,
   755,  65.37,  17.50, 0.60779, 0.12158, 0.27063, 0.10413, 0.21463, 0.43281,
   756,  67.26,  17.50, 0.71151, 0.13097, 0.15752, 0.08858, 0.20775, 0.41968,
   757,  69.16,  17.50, 0.53599, 0.19582, 0.26820, 0.11985, 0.24173, 0.42966,
   758,  71.05,  17.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   761,  76.74,  17.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   762,  78.63,  17.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   763,  80.53,  17.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   780, -69.16,  20.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   798, -35.05,  20.00, 0.49613, 0.28060, 0.22327, 0.15564, 0.26562, 0.42697,
   799, -33.16,  20.00, 0.49613, 0.28060, 0.22327, 0.15564, 0.26549, 0.42686,
   800, -31.26,  20.00, 0.52500, 0.17502, 0.29998, 0.11611, 0.23398, 0.42321,
   801, -29.37,  20.00, 0.52500, 0.17502, 0.29998, 0.11611, 0.23397, 0.42320,
   802, -27.47,  20.00, 0.52500, 0.17502, 0.29998, 0.11611, 0.23389, 0.42313,
   803, -25.58,  20.00, 0.61400, 0.15979, 0.22621, 0.10225, 0.21826, 0.41195,
   804, -23.68,  20.00, 0.61400, 0.15979, 0.22621, 0.10225, 0.21823, 0.41193,
   805, -21.79,  20.00, 0.61400, 0.15979, 0.22621, 0.10225, 0.21825, 0.41194,
   806, -19.89,  20.00, 0.61400, 0.15979, 0.22621, 0.10225, 0.21825, 0.41194,
   807, -18.00,  20.00, 0.61400, 0.15979, 0.22621, 0.10225, 0.21869, 0.41224,
   808, -16.11,  20.00, 0.52184, 0.24423, 0.23394, 0.13856, 0.25494, 0.42476,
   809, -14.21,  20.00, 0.72600, 0.14063, 0.13337, 0.08715, 0.19923, 0.39836,
   810, -12.32,  20.00, 0.72600, 0.14063, 0.13337, 0.08715, 0.19869, 0.39800,
   811, -10.42,  20.00, 0.75968, 0.14831, 0.09202, 0.08489, 0.19697, 0.39365,
   812,  -8.53,  20.00, 0.72600, 0.14063, 0.13337, 0.08715, 0.19871, 0.39797,
   813,  -6.63,  20.00, 0.72600, 0.14063, 0.13337, 0.08715, 0.19881, 0.39803,
   814,  -4.74,  20.00, 0.72600, 0.14063, 0.13337, 0.08715, 0.19893, 0.39810,
   815,  -2.84,  20.00, 0.52999, 0.34409, 0.12591, 0.18511, 0.27394, 0.42276,
   816,  -0.95,  20.00, 0.32299, 0.47616, 0.20086, 0.23390, 0.32436, 0.44938,
   817,   0.95,  20.00, 0.32299, 0.47616, 0.20086, 0.23390, 0.32471, 0.44980,
   818,   2.84,  20.00, 0.33650, 0.49764, 0.16586, 0.24229, 0.32568, 0.44802,
   819,   4.74,  20.00, 0.35344, 0.44276, 0.20380, 0.22368, 0.31548, 0.44565,
   820,   6.63,  20.00, 0.38245, 0.45547, 0.16208, 0.23007, 0.31303, 0.44187,
   821,   8.53,  20.00, 0.43133, 0.34618, 0.22249, 0.18623, 0.28797, 0.43537,
   822,  10.42,  20.00, 0.18052, 0.52394, 0.29554, 0.23872, 0.35041, 0.46713,
   823,  12.32,  20.00, 0.30362, 0.52166, 0.17473, 0.24731, 0.33026, 0.45141,
   824,  14.21,  20.00, 0.70137, 0.11342, 0.18521, 0.09325, 0.19231, 0.40097,
   825,  16.11,  20.00, 0.77483, 0.06218, 0.16299, 0.11418, 0.16418, 0.39162,
   826,  18.00,  20.00, 0.40701, 0.20862, 0.38437, 0.13903, 0.25906, 0.43790,
   827,  19.89,  20.00, 0.40701, 0.20862, 0.38437, 0.13903, 0.25906, 0.43790,
   828,  21.79,  20.00, 0.40213, 0.15124, 0.44663, 0.13400, 0.24210, 0.43853,
   829,  23.68,  20.00, 0.40213, 0.15124, 0.44663, 0.13400, 0.24206, 0.43849,
   830,  25.58,  20.00, 0.90000, 0.05000, 0.05000, 0.09620, 0.14620, 0.37577,
   831,  27.47,  20.00, 0.46471, 0.22035, 0.31495, 0.13516, 0.25466, 0.43063,
   832,  29.37,  20.00, 0.46471, 0.22035, 0.31495, 0.13516, 0.25469, 0.43066,
   833,  31.26,  20.00, 0.47973, 0.18734, 0.33293, 0.12455, 0.24337, 0.42896,
   834,  33.16,  20.00, 0.39871, 0.35651, 0.24478, 0.19096, 0.29403, 0.43919,
   836,  36.95,  20.00, 0.50421, 0.29696, 0.19883, 0.16262, 0.26829, 0.42608,
   837,  38.84,  20.00, 0.50421, 0.29696, 0.19883, 0.16262, 0.26832, 0.42625,
   838,  40.74,  20.00, 0.45246, 0.29814, 0.24940, 0.16530, 0.27553, 0.43290,
   839,  42.63,  20.00, 0.50042, 0.22162, 0.27796, 0.13186, 0.25107, 0.42744,
   840,  44.53,  20.00, 0.50042, 0.22162, 0.27796, 0.13186, 0.25143, 0.42769,
   841,  46.42,  20.00, 0.31270, 0.27656, 0.41074, 0.16850, 0.28951, 0.45148,
   842,  48.32,  20.00, 0.46661, 0.24342, 0.28996, 0.14277, 0.26076, 0.43177,
   843,  50.21,  20.00, 0.50914, 0.03044, 0.46042, 0.13244, 0.18244, 0.42694,
   844,  52.11,  20.00, 0.50914, 0.03044, 0.46042, 0.13336, 0.18336, 0.42709,
   845,  54.00,  20.00, 0.40770, 0.23474, 0.35756, 0.14589, 0.26685, 0.43890,
   846,  55.89,  20.00, 0.50129, 0.16442, 0.33429, 0.11783, 0.23436, 0.42737,
   847,  57.79,  20.00, 0.44873, 0.23303, 0.31824, 0.14091, 0.26284, 0.43701,
   848,  59.68,  20.00, 0.63981, 0.14924, 0.21095, 0.09774, 0.21341, 0.41290,
   849,  61.58,  20.00, 0.57730, 0.13977, 0.28293, 0.10585, 0.21944, 0.42644,
   850,  63.47,  20.00, 0.60779, 0.12158, 0.27063, 0.10413, 0.21307, 0.43031,
   851,  65.37,  20.00, 0.60779, 0.12158, 0.27063, 0.10413, 0.21343, 0.43097,
   852,  67.26,  20.00, 0.53990, 0.19061, 0.26949, 0.11793, 0.24560, 0.44378,
   853,  69.16,  20.00, 0.71151, 0.13097, 0.15752, 0.08858, 0.20314, 0.41050,
   854,  71.05,  20.00, 0.71151, 0.13097, 0.15752, 0.08858, 0.19855, 0.40247,
   858,  78.63,  20.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   859,  80.53,  20.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   874, -72.95,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   876, -69.16,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   894, -35.05,  22.50, 0.55783, 0.22836, 0.21381, 0.12934, 0.24313, 0.41909,
   895, -33.16,  22.50, 0.52500, 0.17502, 0.29998, 0.11611, 0.23396, 0.42320,
   896, -31.26,  22.50, 0.52500, 0.17502, 0.29998, 0.11611, 0.23399, 0.42322,
   897, -29.37,  22.50, 0.78081, 0.11992, 0.09927, 0.08188, 0.18546, 0.39082,
   898, -27.47,  22.50, 0.61400, 0.15979, 0.22621, 0.10225, 0.21815, 0.41187,
   899, -25.58,  22.50, 0.61400, 0.15979, 0.22621, 0.10225, 0.21823, 0.41193,
   900, -23.68,  22.50, 0.61400, 0.15979, 0.22621, 0.10225, 0.21823, 0.41193,
   901, -21.79,  22.50, 0.61400, 0.15979, 0.22621, 0.10225, 0.21824, 0.41194,
   902, -19.89,  22.50, 0.50518, 0.20470, 0.29013, 0.12590, 0.24532, 0.42568,
   903, -18.00,  22.50, 0.64113, 0.17484, 0.18402, 0.10268, 0.22052, 0.40917,
   904, -16.11,  22.50, 0.53048, 0.24646, 0.22305, 0.13886, 0.25448, 0.42374,
   905, -14.21,  22.50, 0.52184, 0.24423, 0.23394, 0.13856, 0.25485, 0.42469,
   906, -12.32,  22.50, 0.40340, 0.33722, 0.25938, 0.18316, 0.29038, 0.43907,
   907, -10.42,  22.50, 0.35344, 0.44276, 0.20380, 0.22368, 0.31507, 0.44518,
   908,  -8.53,  22.50, 0.35344, 0.44276, 0.20380, 0.22368, 0.31518, 0.44531,
   909,  -6.63,  22.50, 0.52999, 0.34409, 0.12591, 0.18511, 0.27427, 0.42306,
   910,  -4.74,  22.50, 0.52999, 0.34409, 0.12591, 0.18511, 0.27398, 0.42280,
   911,  -2.84,  22.50, 0.52999, 0.34409, 0.12591, 0.18511, 0.27394, 0.42276,
   912,  -0.95,  22.50, 0.52999, 0.34409, 0.12591, 0.18511, 0.27411, 0.42291,
   913,   0.95,  22.50, 0.33650, 0.49764, 0.16586, 0.24229, 0.32527, 0.44755,
   914,   2.84,  22.50, 0.33650, 0.49764, 0.16586, 0.24229, 0.32553, 0.44784,
   915,   4.74,  22.50, 0.35344, 0.44276, 0.20380, 0.22368, 0.31525, 0.44540,
   916,   6.63,  22.50, 0.52250, 0.36144, 0.11606, 0.19374, 0.27896, 0.42396,
   917,   8.53,  22.50, 0.59789, 0.29622, 0.10589, 0.16012, 0.25630, 0.41438,
   918,  10.42,  22.50, 0.39465, 0.43831, 0.16705, 0.22394, 0.30541, 0.43985,
   919,  12.32,  22.50, 0.35439, 0.52357, 0.12204, 0.25319, 0.32019, 0.44486,
   920,  14.21,  22.50, 0.64889, 0.17535, 0.17576, 0.10206, 0.21904, 0.40770,
   921,  16.11,  22.50, 0.64889, 0.17535, 0.17576, 0.10206, 0.21890, 0.40759,
   922,  18.00,  22.50, 0.40701, 0.20862, 0.38437, 0.13903, 0.25906, 0.43791,
   923,  19.89,  22.50, 0.40213, 0.15124, 0.44663, 0.13400, 0.24208, 0.43851,
   924,  21.79,  22.50, 0.40213, 0.15124, 0.44663, 0.13400, 0.24208, 0.43852,
   925,  23.68,  22.50, 0.40213, 0.15124, 0.44663, 0.13400, 0.24208, 0.43851,
   926,  25.58,  22.50, 0.46471, 0.22035, 0.31495, 0.13516, 0.25463, 0.43061,
   927,  27.47,  22.50, 0.90000, 0.05000, 0.05000, 0.09619, 0.14619, 0.37577,
   928,  29.37,  22.50, 0.90000, 0.05000, 0.05000, 0.09619, 0.14619, 0.37577,
   929,  31.26,  22.50, 0.50754, 0.22960, 0.26286, 0.13403, 0.25159, 0.42527,
   930,  33.16,  22.50, 0.39871, 0.35651, 0.24478, 0.19096, 0.29407, 0.43923,
   932,  36.95,  22.50, 0.45246, 0.29814, 0.24940, 0.16530, 0.27540, 0.43271,
   933,  38.84,  22.50, 0.50421, 0.29696, 0.19883, 0.16262, 0.26840, 0.42632,
   934,  40.74,  22.50, 0.45246, 0.29814, 0.24940, 0.16530, 0.27555, 0.43288,
   935,  42.63,  22.50, 0.50042, 0.22162, 0.27796, 0.13186, 0.25105, 0.42746,
   936,  44.53,  22.50, 0.44543, 0.24816, 0.30641, 0.14639, 0.26543, 0.43454,
   937,  46.42,  22.50, 0.39737, 0.27303, 0.32960, 0.15934, 0.27747, 0.44049,
   938,  48.32,  22.50, 0.48773, 0.22831, 0.28396, 0.13542, 0.25482, 0.42936,
   939,  50.21,  22.50, 0.38261, 0.24111, 0.37628, 0.15062, 0.27189, 0.44255,
   940,  52.11,  22.50, 0.50914, 0.03044, 0.46042, 0.13388, 0.18388, 0.42761,
   941,  54.00,  22.50, 0.60606, 0.11047, 0.28347, 0.10871, 0.20466, 0.41511,
   942,  55.89,  22.50, 0.60606, 0.11047, 0.28347, 0.10871, 0.20344, 0.41406,
   943,  57.79,  22.50, 0.50129, 0.16442, 0.33429, 0.11783, 0.23512, 0.42899,
   944,  59.68,  22.50, 0.40478, 0.29643, 0.29879, 0.16727, 0.28257, 0.44255,
   945,  61.58,  22.50, 0.57730, 0.13977, 0.28293, 0.10585, 0.22097, 0.42613,
   946,  63.47,  22.50, 0.54413, 0.14337, 0.31249, 0.11063, 0.22808, 0.43351,
   947,  65.37,  22.50, 0.60779, 0.12158, 0.27063, 0.10413, 0.21316, 0.43065,
   948,  67.26,  22.50, 0.59679, 0.10093, 0.30229, 0.11629, 0.21032, 0.43615,
   949,  69.16,  22.50, 0.60779, 0.12158, 0.27063, 0.10413, 0.21440, 0.42917,
   950,  71.05,  22.50, 0.71151, 0.13097, 0.15752, 0.08858, 0.19903, 0.40262,
   953,  76.74,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   954,  78.63,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   955,  80.53,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   970, -72.95,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   971, -71.05,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   972, -69.16,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   991, -33.16,  25.00, 0.52500, 0.17502, 0.29998, 0.11611, 0.23400, 0.42325,
   992, -31.26,  25.00, 0.52500, 0.17502, 0.29998, 0.11611, 0.23392, 0.42316,
   993, -29.37,  25.00, 0.78081, 0.11992, 0.09927, 0.08188, 0.18554, 0.39086,
   994, -27.47,  25.00, 0.78081, 0.11992, 0.09927, 0.08188, 0.18549, 0.39083,
   995, -25.58,  25.00, 0.61400, 0.15979, 0.22621, 0.10225, 0.21836, 0.41204,
   996, -23.68,  25.00, 0.61400, 0.15979, 0.22621, 0.10225, 0.21829, 0.41197,
   997, -21.79,  25.00, 0.61400, 0.15979, 0.22621, 0.10225, 0.21826, 0.41195,
   998, -19.89,  25.00, 0.64113, 0.17484, 0.18402, 0.10268, 0.21980, 0.40862,
   999, -18.00,  25.00, 0.64113, 0.17484, 0.18402, 0.10268, 0.22049, 0.40915,
  1000, -16.11,  25.00, 0.64113, 0.17484, 0.18402, 0.10268, 0.22047, 0.40913,
  1001, -14.21,  25.00, 0.52999, 0.34409, 0.12591, 0.18511, 0.27426, 0.42321,
  1002, -12.32,  25.00, 0.37428, 0.45677, 0.16895, 0.23006, 0.31432, 0.44319,
  1003, -10.42,  25.00, 0.35344, 0.44276, 0.20380, 0.22368, 0.31533, 0.44553,
  1004,  -8.53,  25.00, 0.52999, 0.34409, 0.12591, 0.18511, 0.27449, 0.42326,
  1005,  -6.63,  25.00, 0.52999, 0.34409, 0.12591, 0.18511, 0.27434, 0.42313,
  1006,  -4.74,  25.00, 0.46575, 0.36566, 0.16858, 0.19479, 0.28679, 0.43103,
  1007,  -2.84,  25.00, 0.52999, 0.34409, 0.12591, 0.18511, 0.27432, 0.42310,
  1008,  -0.95,  25.00, 0.33650, 0.49764, 0.16586, 0.24229, 0.32533, 0.44762,
  1009,   0.95,  25.00, 0.33650, 0.49764, 0.16586, 0.24229, 0.32548, 0.44779,
  1010,   2.84,  25.00, 0.35344, 0.44276, 0.20380, 0.22368, 0.31556, 0.44575,
  1011,   4.74,  25.00, 0.35344, 0.44276, 0.20380, 0.22368, 0.31553, 0.44571,
  1012,   6.63,  25.00, 0.49594, 0.31128, 0.19278, 0.16947, 0.27285, 0.42744,
  1013,   8.53,  25.00, 0.56791, 0.20818, 0.22390, 0.12068, 0.23880, 0.41822,
  1014,  10.42,  25.00, 0.65736, 0.25969, 0.08295, 0.13923, 0.23901, 0.40650,
  1015,  12.32,  25.00, 0.56726, 0.21751, 0.21523, 0.12425, 0.24086, 0.41787,
  1016,  14.21,  25.00, 0.34602, 0.29280, 0.36118, 0.17027, 0.28799, 0.44572,
  1017,  16.11,  25.00, 0.80456, 0.05898, 0.13646, 0.10977, 0.15977, 0.38788,
  1018,  18.00,  25.00, 0.40213, 0.15124, 0.44663, 0.13400, 0.24209, 0.43852,
  1019,  19.89,  25.00, 0.40213, 0.15124, 0.44663, 0.13400, 0.24209, 0.43852,
  1020,  21.79,  25.00, 0.40213, 0.15124, 0.44663, 0.13400, 0.24202, 0.43845,
  1021,  23.68,  25.00, 0.40213, 0.15124, 0.44663, 0.13400, 0.24207, 0.43850,
  1022,  25.58,  25.00, 0.90000, 0.05000, 0.05000, 0.09624, 0.14624, 0.37579,
  1023,  27.47,  25.00, 0.90000, 0.05000, 0.05000, 0.09618, 0.14618, 0.37576,
  1024,  29.37,  25.00, 0.90000, 0.05000, 0.05000, 0.09623, 0.14623, 0.37579,
  1025,  31.26,  25.00, 0.38739, 0.24815, 0.36446, 0.15217, 0.27219, 0.44042,
  1027,  35.05,  25.00, 0.50421, 0.29696, 0.19883, 0.16262, 0.26829, 0.42607,
  1029,  38.84,  25.00, 0.50421, 0.29696, 0.19883, 0.16262, 0.26844, 0.42625,
  1030,  40.74,  25.00, 0.45246, 0.29814, 0.24940, 0.16530, 0.27556, 0.43298,
  1031,  42.63,  25.00, 0.45246, 0.29814, 0.24940, 0.16530, 0.27575, 0.43326,
  1032,  44.53,  25.00, 0.27079, 0.26859, 0.46062, 0.17129, 0.29360, 0.45625,
  1033,  46.42,  25.00, 0.39737, 0.27303, 0.32960, 0.15934, 0.27797, 0.44144,
  1034,  48.32,  25.00, 0.48773, 0.22831, 0.28396, 0.13542, 0.25520, 0.43019,
  1035,  50.21,  25.00, 0.29514, 0.24599, 0.45888, 0.16286, 0.28556, 0.45366,
  1036,  52.11,  25.00, 0.36575, 0.18345, 0.45080, 0.14105, 0.26170, 0.44909,
  1037,  54.00,  25.00, 0.60606, 0.11047, 0.28347, 0.10871, 0.20306, 0.41387,
  1038,  55.89,  25.00, 0.34419, 0.23782, 0.41798, 0.15441, 0.27577, 0.44724,
  1039,  57.79,  25.00, 0.50746, 0.16442, 0.32811, 0.11693, 0.23441, 0.42834,
  1040,  59.68,  25.00, 0.25293, 0.22803, 0.51904, 0.16582, 0.28728, 0.46551,
  1041,  61.58,  25.00, 0.57730, 0.13977, 0.28293, 0.10585, 0.21953, 0.42604,
  1042,  63.47,  25.00, 0.54413, 0.14337, 0.31249, 0.11063, 0.23044, 0.44055,
  1043,  65.37,  25.00, 0.60779, 0.12158, 0.27063, 0.10413, 0.22027, 0.43934,
  1044,  67.26,  25.00, 0.41677, 0.21357, 0.36966, 0.13895, 0.27210, 0.46713,
  1045,  69.16,  25.00, 0.60779, 0.12158, 0.27063, 0.10413, 0.21813, 0.43664,
  1046,  71.05,  25.00, 0.60779, 0.12158, 0.27063, 0.10413, 0.20978, 0.42071,
  1050,  78.63,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1051,  80.53,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1066, -72.95,  27.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1067, -71.05,  27.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1068, -69.16,  27.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1087, -33.16,  27.50, 0.44598, 0.28220, 0.27182, 0.15917, 0.27255, 0.43340,
  1088, -31.26,  27.50, 0.47345, 0.30126, 0.22529, 0.16570, 0.27313, 0.42995,
  1089, -29.37,  27.50, 0.45730, 0.29677, 0.24594, 0.16449, 0.27421, 0.43194,
  1090, -27.47,  27.50, 0.21291, 0.54289, 0.24419, 0.24513, 0.34797, 0.46281,
  1091, -25.58,  27.50, 0.44145, 0.33034, 0.22821, 0.17930, 0.28326, 0.43418,
  1092, -23.68,  27.50, 0.66861, 0.20708, 0.12431, 0.11231, 0.22539, 0.40523,
  1093, -21.79,  27.50, 0.41351, 0.24139, 0.34509, 0.14729, 0.26735, 0.43745,
  1094, -19.89,  27.50, 0.61400, 0.15979, 0.22621, 0.10225, 0.21850, 0.41214,
  1095, -18.00,  27.50, 0.61400, 0.15979, 0.22621, 0.10225, 0.21868, 0.41223,
  1096, -16.11,  27.50, 0.44459, 0.33060, 0.22481, 0.17933, 0.28327, 0.43392,
  1097, -14.21,  27.50, 0.35459, 0.46422, 0.18120, 0.23165, 0.31897, 0.44629,
  1098, -12.32,  27.50, 0.37428, 0.45677, 0.16895, 0.23006, 0.31464, 0.44351,
  1099, -10.42,  27.50, 0.37428, 0.45677, 0.16895, 0.23006, 0.31427, 0.44289,
  1100,  -8.53,  27.50, 0.65679, 0.25219, 0.09103, 0.13519, 0.23940, 0.40725,
  1101,  -6.63,  27.50, 0.37548, 0.45332, 0.17120, 0.22881, 0.31388, 0.44304,
  1102,  -4.74,  27.50, 0.46575, 0.36566, 0.16858, 0.19479, 0.28746, 0.43174,
  1103,  -2.84,  27.50, 0.38417, 0.41022, 0.20561, 0.21231, 0.30628, 0.44214,
  1104,  -0.95,  27.50, 0.36031, 0.42781, 0.21188, 0.21838, 0.31203, 0.44525,
  1105,   0.95,  27.50, 0.35344, 0.44276, 0.20380, 0.22368, 0.31561, 0.44580,
  1106,   2.84,  27.50, 0.35344, 0.44276, 0.20380, 0.22368, 0.31561, 0.44580,
  1107,   4.74,  27.50, 0.35344, 0.44276, 0.20380, 0.22368, 0.31549, 0.44566,
  1108,   6.63,  27.50, 0.49594, 0.31128, 0.19278, 0.16947, 0.27290, 0.42750,
  1109,   8.53,  27.50, 0.56791, 0.20818, 0.22390, 0.12068, 0.24002, 0.41937,
  1110,  10.42,  27.50, 0.87392, 0.06882, 0.05726, 0.10700, 0.15700, 0.37932,
  1111,  12.32,  27.50, 0.87392, 0.06882, 0.05726, 0.10631, 0.15631, 0.37900,
  1112,  14.21,  27.50, 0.34602, 0.29280, 0.36118, 0.17027, 0.28789, 0.44562,
  1113,  16.11,  27.50, 0.57471, 0.14918, 0.27611, 0.10620, 0.21950, 0.41682,
  1114,  18.00,  27.50, 0.40213, 0.15124, 0.44663, 0.13400, 0.24208, 0.43851,
  1115,  19.89,  27.50, 0.40213, 0.15124, 0.44663, 0.13400, 0.24209, 0.43853,
  1116,  21.79,  27.50, 0.40213, 0.15124, 0.44663, 0.13400, 0.24207, 0.43851,
  1117,  23.68,  27.50, 0.40213, 0.15124, 0.44663, 0.13400, 0.24208, 0.43851,
  1118,  25.58,  27.50, 0.90000, 0.05000, 0.05000, 0.09615, 0.14615, 0.37575,
  1119,  27.47,  27.50, 0.90000, 0.05000, 0.05000, 0.09627, 0.14627, 0.37580,
  1120,  29.37,  27.50, 0.32902, 0.25283, 0.41815, 0.16017, 0.28126, 0.44774,
  1121,  31.26,  27.50, 0.38739, 0.24815, 0.36446, 0.15217, 0.27219, 0.44041,
  1124,  36.95,  27.50, 0.44543, 0.24816, 0.30641, 0.14639, 0.26493, 0.43367,
  1125,  38.84,  27.50, 0.46423, 0.24605, 0.28973, 0.14394, 0.26191, 0.43131,
  1126,  40.74,  27.50, 0.40826, 0.30535, 0.28640, 0.17046, 0.28296, 0.43853,
  1127,  42.63,  27.50, 0.45246, 0.29814, 0.24940, 0.16530, 0.27577, 0.43317,
  1128,  44.53,  27.50, 0.41267, 0.22821, 0.35912, 0.14341, 0.26477, 0.43853,
  1129,  46.42,  27.50, 0.34387, 0.25887, 0.39726, 0.16010, 0.28121, 0.44723,
  1130,  48.32,  27.50, 0.34577, 0.32982, 0.32441, 0.18274, 0.29737, 0.44713,
  1131,  50.21,  27.50, 0.27840, 0.27209, 0.44950, 0.17120, 0.29403, 0.45587,
  1132,  52.11,  27.50, 0.36575, 0.18345, 0.45080, 0.14105, 0.26215, 0.45051,
  1133,  54.00,  27.50, 0.47149, 0.22254, 0.30597, 0.13513, 0.25573, 0.43198,
  1134,  55.89,  27.50, 0.60606, 0.11047, 0.28347, 0.10871, 0.20327, 0.41421,
  1135,  57.79,  27.50, 0.50746, 0.16442, 0.32811, 0.11693, 0.23389, 0.42722,
