pt,ijgcm,tcount,time,lat,lon,veg,litlyr_unprotect_rhiz(LABILE),litlyr_unprotect_rhiz(RECALCTRNT),litlyr_unprotect_rhiz(DEADMICRB),litlyr_unprotect_bulk(LABILE),litlyr_unprotect_bulk(RECALCTRNT),litlyr_unprotect_bulk(DEADMICRB),litlyr_protect_rhiz(LABILE),litlyr_protect_rhiz(RECALCTRNT),litlyr_protect_rhiz(DEADMICRB),litlyr_protect_bulk(LABILE),litlyr_protect_bulk(RECALCTRNT),litlyr_protect_bulk(DEADMICRB),litlyr_livingMicrobeC_rhiz,litlyr_livingMicrobeC_bulk,litlyr_CO2_rhiz,litlyr_CO2_bulk,protection_rate,Qmax,litlyr_DOC(LABILE),litlyr_DOC(RECALCTRNT),litlyr_DOC(RECALCTRNT),soil_1_unprotect_rhiz(LABILE),soil_1_unprotect_rhiz(RECALCTRNT),soil_1_unprotect_rhiz(DEADMICRB),soil_1_unprotect_bulk(LABILE),soil_1_unprotect_bulk(RECALCTRNT),soil_1_unprotect_bulk(DEADMICRB),soil_1_protect_rhiz(LABILE),soil_1_protect_rhiz(RECALCTRNT),soil_1_protect_rhiz(DEADMICRB),soil_1_protect_bulk(LABILE),soil_1_protect_bulk(RECALCTRNT),soil_1_protect_bulk(DEADMICRB),soil_1_livingMicrobeC_rhiz,soil_1_livingMicrobeC_bulk,soil_1_CO2_rhiz,soil_1_CO2_bulk,protection_rate,Qmax,soil_1_DOC(LABILE),soil_1_DOC(RECALCTRNT),soil_1_DOC(RECALCTRNT)
    33,   149,  9980, 9980.00,    8.53,    2.50,     8,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.005041,          0.091341,          0.006740,          0.009825,          0.215074,          0.012663,          0.098937,          0.038204,          1.467904,          0.182879,          0.089972,          2.755684,          0.025134,          0.047198,       1668.744777,       3404.311591,          1.500000,          1.910679,          0.000000,          0.000000,          0.000000,
    34,   150,  9980, 9980.00,   10.42,    2.50,     8,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.004786,          0.081827,          0.006236,          0.009441,          0.192572,          0.011810,          0.091092,          0.034063,          1.353957,          0.169605,          0.080180,          2.558463,          0.023400,          0.044462,       1521.513266,       3114.177870,          1.500000,          1.910645,          0.000000,          0.000000,          0.000000,
    35,   151,  9980, 9980.00,   12.32,    2.50,     9,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.016859,          0.200352,          0.017308,          0.035241,          0.482278,          0.034753,          0.158476,          0.045337,          1.996658,          0.318895,          0.109032,          4.034102,          0.013329,          0.026498,        817.280362,       1715.991937,          1.500000,          0.982713,          0.000000,          0.000000,          0.000000,
    36,   152,  9980, 9980.00,   14.21,    2.50,    10,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.001407,          0.024689,          0.002055,          0.002773,          0.058850,          0.004008,          0.019868,          0.005523,          0.257476,          0.038462,          0.013132,          0.503247,          0.003034,          0.005860,        180.624207,        373.099969,          1.500000,          0.983112,          0.000000,          0.000000,          0.000000,
    37,   153,  9980, 9980.00,   16.11,    2.50,     7,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000412,          0.010248,          0.000602,          0.000759,          0.024684,          0.001087,          0.004843,          0.002226,          0.070931,          0.008395,          0.005359,          0.127404,          0.001245,          0.002227,         82.292888,        164.138767,          1.500000,          0.983064,          0.000000,          0.000000,          0.000000,
    38,   154,  9980, 9980.00,   18.00,    2.50,    16,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000078,          0.001622,          0.000095,          0.000153,          0.003875,          0.000179,          0.000773,          0.000392,          0.011371,          0.001421,          0.000937,          0.021405,          0.000210,          0.000395,         13.955599,         28.708622,          1.500000,          1.103855,          0.000000,          0.000000,          0.000000,
    39,   155,  9980, 9980.00,   19.89,    2.50,    16,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000003,          0.000085,          0.000005,          0.000005,          0.000226,          0.000010,          0.000039,          0.000021,          0.000563,          0.000082,          0.000056,          0.001189,          0.000002,          0.000003,          0.117679,          0.243786,          1.500000,          1.088987,          0.000000,          0.000000,          0.000000,
    40,   156,  9980, 9980.00,   21.79,    2.50,    16,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.089023,          0.000000,          0.000000,          0.000000,
    41,   157,  9980, 9980.00,   23.68,    2.50,    16,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.089023,          0.000000,          0.000000,          0.000000,
    42,   158,  9980, 9980.00,   25.58,    2.50,    16,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000001,          0.000002,          1.500000,          1.087349,          0.000000,          0.000000,          0.000000,
    43,   159,  9980, 9980.00,   27.47,    2.50,    16,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000001,          0.000000,          0.000000,          0.000000,          0.000002,          0.000000,          0.000000,          0.000004,          0.000000,          0.000000,          0.000727,          0.001527,          1.500000,          1.087271,          0.000000,          0.000000,          0.000000,
    44,   160,  9980, 9980.00,   29.37,    2.50,    16,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000001,          0.000000,          0.000000,          0.000000,          0.000003,          0.000000,          0.000000,          0.000006,          0.000000,          0.000000,          0.001933,          0.004055,          1.500000,          1.204711,          0.000000,          0.000000,          0.000000,
    45,   161,  9980, 9980.00,   31.26,    2.50,    16,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000005,          0.000155,          0.000007,          0.000010,          0.000379,          0.000014,          0.000041,          0.000026,          0.000568,          0.000081,          0.000064,          0.001151,          0.000006,          0.000012,          0.484968,          1.023084,          1.500000,          0.766697,          0.000000,          0.000000,          0.000000,
    46,   162,  9980, 9980.00,   33.16,    2.50,    16,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000039,          0.001459,          0.000059,          0.000075,          0.003454,          0.000116,          0.000682,          0.000492,          0.009850,          0.001337,          0.001164,          0.019603,          0.000182,          0.000355,         14.237048,         30.249053,          1.500000,          1.527663,          0.000000,          0.000000,          0.000000,
    47,   163,  9980, 9980.00,   35.05,    2.50,     7,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000458,          0.020590,          0.000749,          0.000885,          0.048843,          0.001486,          0.008377,          0.006772,          0.121636,          0.016260,          0.016068,          0.240057,          0.002459,          0.004804,        187.054945,        396.045758,          1.500000,          1.484247,          0.000000,          0.000000,          0.000000,
    48,   164,  9980, 9980.00,   36.95,    2.50,    17,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.550995,          0.000000,          0.000000,          0.000000,
    49,   166,  9980, 9980.00,   40.74,    2.50,    17,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          1.453570,          0.000000,          0.000000,          0.000000,
    50,   167,  9980, 9980.00,   42.63,    2.50,    14,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.008598,          0.275548,          0.012689,          0.018459,          0.646908,          0.027430,          0.142185,          0.088986,          1.987250,          0.305608,          0.208887,          4.292731,          0.040312,          0.086717,       2593.811342,       5743.691390,          1.500000,          1.452525,          0.000000,          0.000000,          0.000000,
    51,   168,  9980, 9980.00,   44.53,    2.50,    14,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.019483,          0.488691,          0.023089,          0.042055,          1.148509,          0.050112,          0.261480,          0.165593,          3.401170,          0.564715,          0.389174,          7.384282,          0.053794,          0.116298,       3685.533000,       8179.853314,          1.500000,          1.491544,          0.000000,          0.000000,          0.000000,
    52,   169,  9980, 9980.00,   46.42,    2.50,    14,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          1.500000,          0.000000,          0.000000,          0.000000,          0.000000,          0.014437,          0.409182,          0.019272,          0.031000,          0.961143,          0.041736,          0.217378,          0.138713,          2.985666,          0.468000,          0.325783,          6.461072,          0.050191,          0.108198,       3559.950332,       7888.361167,          1.500000,          1.491438,          0.000000,          0.000000,          0.000000,
