ijcam,lat,lon,sand,clay,silt,wwilt,wfield,wsat
 10416,  -0.95, 270.00, 0.55795, 0.15472, 0.28734, 0.10887, 0.22754, 0.42503,
 10424,  14.21, 270.00, 0.50118, 0.23343, 0.26538, 0.13602, 0.25694, 0.43166,
 10425,  16.11, 270.00, 0.33449, 0.30178, 0.36373, 0.17410, 0.29472, 0.45188,
 10426,  18.00, 270.00, 0.31134, 0.30243, 0.38623, 0.17619, 0.29831, 0.45496,
 10427,  19.89, 270.00, 0.30150, 0.36513, 0.33337, 0.19651, 0.31212, 0.45626,
 10428,  21.79, 270.00, 0.42934, 0.22459, 0.34607, 0.14042, 0.26410, 0.44112,
 10432,  29.37, 270.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.29103, 0.46967,
 10433,  31.26, 270.00, 0.40092, 0.22538, 0.37370, 0.14403, 0.26728, 0.44438,
 10434,  33.16, 270.00, 0.48619, 0.31981, 0.19399, 0.17362, 0.27782, 0.43322,
 10435,  35.05, 270.00, 0.46462, 0.29987, 0.23552, 0.16547, 0.27659, 0.43536,
 10436,  36.95, 270.00, 0.47477, 0.35092, 0.17432, 0.18806, 0.28567, 0.43474,
 10437,  38.84, 270.00, 0.44540, 0.31161, 0.24299, 0.17124, 0.28205, 0.43871,
 10438,  40.74, 270.00, 0.33457, 0.26555, 0.39988, 0.16303, 0.28803, 0.45425,
 10439,  42.63, 270.00, 0.45060, 0.22360, 0.32580, 0.13772, 0.26133, 0.43856,
 10440,  44.53, 270.00, 0.44772, 0.20747, 0.34481, 0.13346, 0.25634, 0.43778,
 10441,  46.42, 270.00, 0.54987, 0.16625, 0.28388, 0.11133, 0.23186, 0.42933,
 10442,  48.32, 270.00, 0.66074, 0.10875, 0.23051, 0.10104, 0.19820, 0.41360,
 10443,  50.21, 270.00, 0.66074, 0.10875, 0.23051, 0.10104, 0.19896, 0.41466,
 10444,  52.11, 270.00, 0.66074, 0.10875, 0.23051, 0.10104, 0.20183, 0.41929,
 10445,  54.00, 270.00, 0.45119, 0.31077, 0.23804, 0.17066, 0.28687, 0.45574,
 10446,  55.89, 270.00, 0.37117, 0.25081, 0.37803, 0.15474, 0.29171, 0.47504,
 10447,  57.79, 270.00, 0.37117, 0.25081, 0.37803, 0.15474, 0.29605, 0.48122,
 10450,  63.47, 270.00, 0.67815, 0.10369, 0.21816, 0.10126, 0.19880, 0.41740,
 10451,  65.37, 270.00, 0.67833, 0.10320, 0.21847, 0.10155, 0.19990, 0.42128,
 10452,  67.26, 270.00, 0.67833, 0.10320, 0.21847, 0.10155, 0.20241, 0.42368,
 10453,  69.16, 270.00, 0.67833, 0.10320, 0.21847, 0.10155, 0.19677, 0.41307,
 10454,  71.05, 270.00, 0.71963, 0.17000, 0.11037, 0.09403, 0.22162, 0.41963,
 10455,  72.95, 270.00, 0.71963, 0.17000, 0.11037, 0.09403, 0.21495, 0.40838,
 10456,  74.84, 270.00, 0.87778, 0.06074, 0.06148, 0.13481, 0.18481, 0.42282,
 10457,  76.74, 270.00, 0.87778, 0.06074, 0.06148, 0.12802, 0.17802, 0.41420,
 10458,  78.63, 270.00, 0.87778, 0.06074, 0.06148, 0.10835, 0.15835, 0.38695,
 10459,  80.53, 270.00, 0.87778, 0.06074, 0.06148, 0.10793, 0.15793, 0.38633,
 10460,  82.42, 270.00, 0.87778, 0.06074, 0.06148, 0.11074, 0.16074, 0.39039,
 10467, -86.21, 272.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10471, -78.63, 272.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10474, -72.95, 272.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10519,  12.32, 272.50, 0.33046, 0.34653, 0.32301, 0.18921, 0.30563, 0.45429,
 10520,  14.21, 272.50, 0.50118, 0.23343, 0.26538, 0.13602, 0.25669, 0.43119,
 10521,  16.11, 272.50, 0.35199, 0.39982, 0.24819, 0.20779, 0.31208, 0.45148,
 10522,  18.00, 272.50, 0.45114, 0.27131, 0.27755, 0.15454, 0.27332, 0.43875,
 10523,  19.89, 272.50, 0.44928, 0.23893, 0.31178, 0.14283, 0.26478, 0.43831,
 10524,  21.79, 272.50, 0.31920, 0.30164, 0.37916, 0.17529, 0.29718, 0.45427,
 10529,  31.26, 272.50, 0.51390, 0.31189, 0.17421, 0.16934, 0.27222, 0.42993,
 10530,  33.16, 272.50, 0.47477, 0.35092, 0.17432, 0.18806, 0.28539, 0.43472,
 10531,  35.05, 272.50, 0.47477, 0.35092, 0.17432, 0.18806, 0.28534, 0.43441,
 10532,  36.95, 272.50, 0.47477, 0.35092, 0.17432, 0.18806, 0.28541, 0.43435,
 10533,  38.84, 272.50, 0.44540, 0.31161, 0.24299, 0.17124, 0.28163, 0.43805,
 10534,  40.74, 272.50, 0.33457, 0.26555, 0.39988, 0.16303, 0.28771, 0.45370,
 10535,  42.63, 272.50, 0.33457, 0.26555, 0.39988, 0.16303, 0.28659, 0.45344,
 10536,  44.53, 272.50, 0.41833, 0.21023, 0.37144, 0.13791, 0.26166, 0.44421,
 10537,  46.42, 272.50, 0.54987, 0.16625, 0.28388, 0.11133, 0.23227, 0.43093,
 10538,  48.32, 272.50, 0.66074, 0.10875, 0.23051, 0.10104, 0.19760, 0.41404,
 10539,  50.21, 272.50, 0.66074, 0.10875, 0.23051, 0.10104, 0.19905, 0.41469,
 10540,  52.11, 272.50, 0.66074, 0.10875, 0.23051, 0.10104, 0.20738, 0.42901,
 10541,  54.00, 272.50, 0.35000, 0.25000, 0.40000, 0.15691, 0.29267, 0.47641,
 10542,  55.89, 272.50, 0.40719, 0.33328, 0.25953, 0.18147, 0.30222, 0.46916,
 10543,  57.79, 272.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10546,  63.47, 272.50, 0.77889, 0.12037, 0.10074, 0.08201, 0.19737, 0.41256,
 10547,  65.37, 272.50, 0.67833, 0.10320, 0.21847, 0.10155, 0.20071, 0.42306,
 10548,  67.26, 272.50, 0.67833, 0.10320, 0.21847, 0.10155, 0.20225, 0.42392,
 10549,  69.16, 272.50, 0.71963, 0.17000, 0.11037, 0.09403, 0.21271, 0.40521,
 10550,  71.05, 272.50, 0.71963, 0.17000, 0.11037, 0.09403, 0.22264, 0.42228,
 10551,  72.95, 272.50, 0.71963, 0.17000, 0.11037, 0.09403, 0.21155, 0.40312,
 10552,  74.84, 272.50, 0.87778, 0.06074, 0.06148, 0.12924, 0.17924, 0.41567,
 10553,  76.74, 272.50, 0.87778, 0.06074, 0.06148, 0.11790, 0.16790, 0.39978,
 10554,  78.63, 272.50, 0.87778, 0.06074, 0.06148, 0.11126, 0.16126, 0.39117,
 10555,  80.53, 272.50, 0.87778, 0.06074, 0.06148, 0.11096, 0.16096, 0.39071,
 10556,  82.42, 272.50, 0.87778, 0.06074, 0.06148, 0.11097, 0.16097, 0.39071,
 10566, -80.53, 275.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10567, -78.63, 275.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10568, -76.74, 275.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10570, -72.95, 275.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10613,   8.53, 275.00, 0.38295, 0.25101, 0.36604, 0.15352, 0.27649, 0.44597,
 10614,  10.42, 275.00, 0.46864, 0.21473, 0.31663, 0.13301, 0.25731, 0.43755,
 10615,  12.32, 275.00, 0.36455, 0.39840, 0.23705, 0.20738, 0.31037, 0.45040,
 10616,  14.21, 275.00, 0.36455, 0.39840, 0.23705, 0.20738, 0.30971, 0.44912,
 10617,  16.11, 275.00, 0.46126, 0.36901, 0.16973, 0.19626, 0.29258, 0.43922,
 10620,  21.79, 275.00, 0.43028, 0.33100, 0.23873, 0.17986, 0.28844, 0.44090,
 10624,  29.37, 275.00, 0.46441, 0.10782, 0.42777, 0.13617, 0.22352, 0.44020,
 10625,  31.26, 275.00, 0.44514, 0.37929, 0.17557, 0.20064, 0.29463, 0.43838,
 10626,  33.16, 275.00, 0.52391, 0.31793, 0.15817, 0.17210, 0.27233, 0.42831,
 10627,  35.05, 275.00, 0.51878, 0.33400, 0.14722, 0.18002, 0.27616, 0.42904,
 10628,  36.95, 275.00, 0.50464, 0.24471, 0.25066, 0.14006, 0.25871, 0.43076,
 10629,  38.84, 275.00, 0.44958, 0.31381, 0.23661, 0.17201, 0.28186, 0.43773,
 10630,  40.74, 275.00, 0.36504, 0.23527, 0.39969, 0.15112, 0.27511, 0.44818,
 10631,  42.63, 275.00, 0.37532, 0.23224, 0.39245, 0.14903, 0.27368, 0.44841,
 10632,  44.53, 275.00, 0.69529, 0.05135, 0.25336, 0.12355, 0.17355, 0.41207,
 10633,  46.42, 275.00, 0.69529, 0.05135, 0.25336, 0.12240, 0.17240, 0.41273,
 10634,  48.32, 275.00, 0.66074, 0.10875, 0.23051, 0.10104, 0.19859, 0.41403,
 10635,  50.21, 275.00, 0.66074, 0.10875, 0.23051, 0.10104, 0.20781, 0.42781,
 10636,  52.11, 275.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.29430, 0.47709,
 10637,  54.00, 275.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.29322, 0.47713,
 10638,  55.89, 275.00, 0.50279, 0.30403, 0.19319, 0.16593, 0.28202, 0.45555,
 10642,  63.47, 275.00, 0.77889, 0.12037, 0.10074, 0.08201, 0.19496, 0.40851,
 10643,  65.37, 275.00, 0.77889, 0.12037, 0.10074, 0.08201, 0.19570, 0.40901,
 10644,  67.26, 275.00, 0.67833, 0.10320, 0.21847, 0.10155, 0.20202, 0.42220,
 10645,  69.16, 275.00, 0.67833, 0.10320, 0.21847, 0.10155, 0.20319, 0.42306,
 10646,  71.05, 275.00, 0.67833, 0.10320, 0.21847, 0.10155, 0.20612, 0.42797,
 10647,  72.95, 275.00, 0.71963, 0.17000, 0.11037, 0.09403, 0.21728, 0.41208,
 10648,  74.84, 275.00, 0.87778, 0.06074, 0.06148, 0.11986, 0.16986, 0.40199,
 10649,  76.74, 275.00, 0.87778, 0.06074, 0.06148, 0.11393, 0.16393, 0.39436,
 10650,  78.63, 275.00, 0.87778, 0.06074, 0.06148, 0.11103, 0.16103, 0.39089,
 10651,  80.53, 275.00, 0.87778, 0.06074, 0.06148, 0.11057, 0.16057, 0.39015,
 10652,  82.42, 275.00, 0.87778, 0.06074, 0.06148, 0.10693, 0.15693, 0.38489,
 10662, -80.53, 277.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10666, -72.95, 277.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10702,  -4.74, 277.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10709,   8.53, 277.50, 0.35196, 0.45478, 0.19326, 0.22803, 0.32106, 0.45234,
 10710,  10.42, 277.50, 0.35196, 0.45478, 0.19326, 0.22803, 0.32168, 0.45357,
 10712,  14.21, 277.50, 0.49236, 0.21279, 0.29485, 0.12979, 0.25733, 0.43968,
 10716,  21.79, 277.50, 0.46911, 0.26342, 0.26746, 0.15016, 0.27026, 0.43822,
 10717,  23.68, 277.50, 0.29327, 0.43918, 0.26755, 0.22043, 0.32529, 0.45684,
 10718,  25.58, 277.50, 0.34563, 0.24507, 0.40930, 0.15610, 0.28239, 0.45554,
 10719,  27.47, 277.50, 0.46441, 0.10782, 0.42777, 0.13617, 0.22493, 0.43972,
 10720,  29.37, 277.50, 0.46441, 0.10782, 0.42777, 0.13617, 0.22279, 0.43786,
 10721,  31.26, 277.50, 0.67201, 0.16097, 0.16702, 0.09602, 0.21510, 0.41203,
 10722,  33.16, 277.50, 0.44188, 0.36121, 0.19691, 0.19264, 0.29164, 0.43852,
 10723,  35.05, 277.50, 0.51066, 0.32098, 0.16836, 0.17375, 0.27475, 0.43000,
 10724,  36.95, 277.50, 0.50464, 0.24471, 0.25066, 0.14006, 0.25845, 0.43096,
 10725,  38.84, 277.50, 0.47774, 0.23868, 0.28357, 0.14005, 0.26053, 0.43456,
 10726,  40.74, 277.50, 0.36504, 0.23527, 0.39969, 0.15112, 0.27487, 0.44813,
 10727,  42.63, 277.50, 0.46382, 0.24224, 0.29394, 0.14260, 0.26401, 0.43694,
 10728,  44.53, 277.50, 0.69529, 0.05135, 0.25336, 0.12081, 0.17081, 0.40919,
 10729,  46.42, 277.50, 0.66074, 0.10875, 0.23051, 0.10104, 0.19823, 0.41358,
 10730,  48.32, 277.50, 0.66074, 0.10875, 0.23051, 0.10104, 0.19963, 0.41529,
 10731,  50.21, 277.50, 0.39825, 0.27109, 0.33066, 0.15860, 0.28722, 0.46346,
 10732,  52.11, 277.50, 0.35000, 0.25000, 0.40000, 0.15691, 0.29232, 0.47392,
 10733,  54.00, 277.50, 0.35000, 0.25000, 0.40000, 0.15691, 0.29307, 0.47604,
 10734,  55.89, 277.50, 0.50279, 0.30403, 0.19319, 0.16593, 0.28152, 0.45324,
 10737,  61.58, 277.50, 0.77889, 0.12037, 0.10074, 0.08201, 0.19479, 0.40953,
 10738,  63.47, 277.50, 0.77889, 0.12037, 0.10074, 0.08201, 0.19238, 0.40324,
 10739,  65.37, 277.50, 0.67833, 0.10320, 0.21847, 0.10155, 0.20061, 0.41981,
 10740,  67.26, 277.50, 0.67833, 0.10320, 0.21847, 0.10155, 0.20243, 0.42295,
 10741,  69.16, 277.50, 0.77889, 0.12037, 0.10074, 0.08201, 0.19574, 0.40804,
 10742,  71.05, 277.50, 0.67833, 0.10320, 0.21847, 0.10155, 0.20652, 0.42855,
 10743,  72.95, 277.50, 0.67833, 0.10320, 0.21847, 0.10155, 0.19641, 0.41189,
 10744,  74.84, 277.50, 0.87778, 0.06074, 0.06148, 0.10648, 0.15648, 0.38410,
 10745,  76.74, 277.50, 0.87778, 0.06074, 0.06148, 0.11052, 0.16052, 0.38970,
 10746,  78.63, 277.50, 0.87778, 0.06074, 0.06148, 0.10853, 0.15853, 0.38729,
 10747,  80.53, 277.50, 0.87778, 0.06074, 0.06148, 0.10939, 0.15939, 0.38844,
 10748,  82.42, 277.50, 0.87778, 0.06074, 0.06148, 0.10522, 0.15522, 0.38240,
 10762, -72.95, 280.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10796,  -8.53, 280.00, 0.72445, 0.08104, 0.19451, 0.11713, 0.17913, 0.40098,
 10797,  -6.63, 280.00, 0.72445, 0.08104, 0.19451, 0.11713, 0.17951, 0.40163,
 10798,  -4.74, 280.00, 0.30707, 0.43355, 0.25938, 0.21891, 0.32262, 0.45525,
 10799,  -2.84, 280.00, 0.35685, 0.44205, 0.20110, 0.22357, 0.31820, 0.45172,
 10800,  -0.95, 280.00, 0.31996, 0.39203, 0.28802, 0.20503, 0.31578, 0.45766,
 10801,   0.95, 280.00, 0.35542, 0.44020, 0.20438, 0.22282, 0.31895, 0.45319,
 10805,   8.53, 280.00, 0.36455, 0.39840, 0.23705, 0.20738, 0.31096, 0.45116,
 10812,  21.79, 280.00, 0.29327, 0.43918, 0.26755, 0.22043, 0.32599, 0.45793,
 10813,  23.68, 280.00, 0.43064, 0.26595, 0.30342, 0.15407, 0.27592, 0.44293,
 10814,  25.58, 280.00, 0.34563, 0.24507, 0.40930, 0.15610, 0.28946, 0.46675,
 10815,  27.47, 280.00, 0.46441, 0.10782, 0.42777, 0.13617, 0.22908, 0.44593,
 10816,  29.37, 280.00, 0.46441, 0.10782, 0.42777, 0.13617, 0.22433, 0.44110,
 10817,  31.26, 280.00, 0.67201, 0.16097, 0.16702, 0.09602, 0.21508, 0.41256,
 10818,  33.16, 280.00, 0.49673, 0.25976, 0.24351, 0.14674, 0.26313, 0.43201,
 10819,  35.05, 280.00, 0.51066, 0.32098, 0.16836, 0.17375, 0.27481, 0.42982,
 10820,  36.95, 280.00, 0.51066, 0.32098, 0.16836, 0.17375, 0.27462, 0.43009,
 10821,  38.84, 280.00, 0.47774, 0.23868, 0.28357, 0.14005, 0.26047, 0.43464,
 10822,  40.74, 280.00, 0.52286, 0.31816, 0.15898, 0.17222, 0.27284, 0.42892,
 10823,  42.63, 280.00, 0.22910, 0.41780, 0.35310, 0.21392, 0.33043, 0.46525,
 10824,  44.53, 280.00, 0.16530, 0.46580, 0.36890, 0.22602, 0.34663, 0.47322,
 10825,  46.42, 280.00, 0.66074, 0.10875, 0.23051, 0.10104, 0.19878, 0.41406,
 10826,  48.32, 280.00, 0.66074, 0.10875, 0.23051, 0.10104, 0.19956, 0.41507,
 10827,  50.21, 280.00, 0.42629, 0.22137, 0.35234, 0.13986, 0.26812, 0.45257,
 10828,  52.11, 280.00, 0.46285, 0.29873, 0.23842, 0.16506, 0.28857, 0.46272,
 10829,  54.00, 280.00, 0.70906, 0.03875, 0.25219, 0.13095, 0.18095, 0.43000,
 10834,  63.47, 280.00, 0.67833, 0.10320, 0.21847, 0.10155, 0.20401, 0.42428,
 10836,  67.26, 280.00, 0.77889, 0.12037, 0.10074, 0.08201, 0.19153, 0.40178,
 10837,  69.16, 280.00, 0.77889, 0.12037, 0.10074, 0.08201, 0.19415, 0.40516,
 10838,  71.05, 280.00, 0.67833, 0.10320, 0.21847, 0.10155, 0.20209, 0.42242,
 10839,  72.95, 280.00, 0.67833, 0.10320, 0.21847, 0.10155, 0.19540, 0.41052,
 10840,  74.84, 280.00, 0.87778, 0.06074, 0.06148, 0.11574, 0.16574, 0.39661,
 10841,  76.74, 280.00, 0.87778, 0.06074, 0.06148, 0.10640, 0.15640, 0.38394,
 10842,  78.63, 280.00, 0.87778, 0.06074, 0.06148, 0.10409, 0.15409, 0.38075,
 10843,  80.53, 280.00, 0.87778, 0.06074, 0.06148, 0.10575, 0.15575, 0.38317,
 10844,  82.42, 280.00, 0.87778, 0.06074, 0.06148, 0.10289, 0.15289, 0.37901,
 10858, -72.95, 282.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10890, -12.32, 282.50, 0.56111, 0.26926, 0.16963, 0.14741, 0.25680, 0.42255,
 10891, -10.42, 282.50, 0.52175, 0.21784, 0.26040, 0.12847, 0.24993, 0.42931,
 10892,  -8.53, 282.50, 0.42173, 0.25594, 0.32233, 0.15128, 0.27259, 0.44134,
 10893,  -6.63, 282.50, 0.52332, 0.28681, 0.18987, 0.15723, 0.26641, 0.42850,
 10894,  -4.74, 282.50, 0.39000, 0.43522, 0.17479, 0.22247, 0.31124, 0.44463,
 10895,  -2.84, 282.50, 0.29675, 0.50829, 0.19496, 0.24251, 0.33490, 0.45736,
 10896,  -0.95, 282.50, 0.41606, 0.42677, 0.15718, 0.22025, 0.30811, 0.44421,
 10897,   0.95, 282.50, 0.32826, 0.47470, 0.19705, 0.23374, 0.32827, 0.45701,
 10898,   2.84, 282.50, 0.38675, 0.46790, 0.14534, 0.23525, 0.31820, 0.44773,
 10899,   4.74, 282.50, 0.44917, 0.37386, 0.17697, 0.19828, 0.29368, 0.43836,
 10900,   6.63, 282.50, 0.44917, 0.37386, 0.17697, 0.19828, 0.29343, 0.43799,
 10901,   8.53, 282.50, 0.44917, 0.37386, 0.17697, 0.19828, 0.29466, 0.43992,
 10906,  18.00, 282.50, 0.38688, 0.38378, 0.22934, 0.20188, 0.30365, 0.44559,
 10907,  19.89, 282.50, 0.28067, 0.34985, 0.36948, 0.19271, 0.31300, 0.46007,
 10908,  21.79, 282.50, 0.28067, 0.34985, 0.36948, 0.19271, 0.31312, 0.46030,
 10914,  33.16, 282.50, 0.46441, 0.10782, 0.42777, 0.13617, 0.22595, 0.44295,
 10915,  35.05, 282.50, 0.49673, 0.25976, 0.24351, 0.14674, 0.26543, 0.43524,
 10916,  36.95, 282.50, 0.51066, 0.32098, 0.16836, 0.17375, 0.27539, 0.43094,
 10917,  38.84, 282.50, 0.51066, 0.32098, 0.16836, 0.17375, 0.27489, 0.43010,
 10918,  40.74, 282.50, 0.47774, 0.23868, 0.28357, 0.14005, 0.26073, 0.43491,
 10919,  42.63, 282.50, 0.51194, 0.23579, 0.25227, 0.13599, 0.25550, 0.43016,
 10920,  44.53, 282.50, 0.66074, 0.10875, 0.23051, 0.10104, 0.19840, 0.41289,
 10921,  46.42, 282.50, 0.70933, 0.03896, 0.25171, 0.11642, 0.16642, 0.41036,
 10922,  48.32, 282.50, 0.34327, 0.32928, 0.32746, 0.18269, 0.30076, 0.45750,
 10923,  50.21, 282.50, 0.42629, 0.22137, 0.35234, 0.13986, 0.26694, 0.45062,
 10924,  52.11, 282.50, 0.42699, 0.21907, 0.35394, 0.13913, 0.26989, 0.45862,
 10925,  54.00, 282.50, 0.70906, 0.03875, 0.25219, 0.13484, 0.18484, 0.43673,
 10926,  55.89, 282.50, 0.63959, 0.14963, 0.21078, 0.09780, 0.21665, 0.41851,
 10927,  57.79, 282.50, 0.56111, 0.26926, 0.16963, 0.14741, 0.26691, 0.44505,
 10928,  59.68, 282.50, 0.56111, 0.26926, 0.16963, 0.14741, 0.25990, 0.43163,
 10929,  61.58, 282.50, 0.56111, 0.26926, 0.16963, 0.14741, 0.26761, 0.44506,
 10930,  63.47, 282.50, 0.67833, 0.10320, 0.21847, 0.10155, 0.20452, 0.42597,
 10931,  65.37, 282.50, 0.67833, 0.10320, 0.21847, 0.10155, 0.20729, 0.43236,
 10932,  67.26, 282.50, 0.77889, 0.12037, 0.10074, 0.08201, 0.20085, 0.41807,
 10933,  69.16, 282.50, 0.67833, 0.10320, 0.21847, 0.10155, 0.20388, 0.42552,
 10934,  71.05, 282.50, 0.67833, 0.10320, 0.21847, 0.10155, 0.20090, 0.41886,
 10935,  72.95, 282.50, 0.67833, 0.10320, 0.21847, 0.10155, 0.19232, 0.40596,
 10937,  76.74, 282.50, 0.87778, 0.06074, 0.06148, 0.10341, 0.15341, 0.37976,
 10938,  78.63, 282.50, 0.87778, 0.06074, 0.06148, 0.10569, 0.15569, 0.38308,
 10939,  80.53, 282.50, 0.87778, 0.06074, 0.06148, 0.10495, 0.15495, 0.38202,
 10940,  82.42, 282.50, 0.87778, 0.06074, 0.06148, 0.10527, 0.15527, 0.38247,
 10954, -72.95, 285.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10955, -71.05, 285.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10956, -69.16, 285.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10965, -52.11, 285.00, 0.64970, 0.21805, 0.13224, 0.11847, 0.24139, 0.42521,
 10966, -50.21, 285.00, 0.64970, 0.21805, 0.13224, 0.11847, 0.23515, 0.41542,
 10967, -48.32, 285.00, 0.64970, 0.21805, 0.13224, 0.11847, 0.23824, 0.42018,
 10968, -46.42, 285.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.28857, 0.46597,
 10984, -16.11, 285.00, 0.56471, 0.18588, 0.24941, 0.11383, 0.23517, 0.42276,
 10985, -14.21, 285.00, 0.56471, 0.18588, 0.24941, 0.11383, 0.23544, 0.42362,
 10986, -12.32, 285.00, 0.52175, 0.21784, 0.26040, 0.12847, 0.25018, 0.42974,
 10987, -10.42, 285.00, 0.49743, 0.30259, 0.19997, 0.16543, 0.27328, 0.43186,
 10988,  -8.53, 285.00, 0.49743, 0.30259, 0.19997, 0.16543, 0.27291, 0.43111,
 10989,  -6.63, 285.00, 0.39000, 0.43522, 0.17479, 0.22247, 0.31130, 0.44474,
 10990,  -4.74, 285.00, 0.39000, 0.43522, 0.17479, 0.22247, 0.31133, 0.44478,
 10991,  -2.84, 285.00, 0.29675, 0.50829, 0.19496, 0.24251, 0.33442, 0.45648,
 10992,  -0.95, 285.00, 0.29675, 0.50829, 0.19496, 0.24251, 0.33441, 0.45649,
 10993,   0.95, 285.00, 0.39000, 0.43522, 0.17479, 0.22247, 0.31178, 0.44553,
 10994,   2.84, 285.00, 0.38679, 0.42024, 0.19297, 0.21636, 0.31059, 0.44705,
 10995,   4.74, 285.00, 0.32826, 0.47470, 0.19705, 0.23374, 0.32751, 0.45583,
 10996,   6.63, 285.00, 0.49341, 0.35928, 0.14732, 0.19214, 0.28630, 0.43447,
 10997,   8.53, 285.00, 0.43602, 0.28074, 0.28324, 0.15925, 0.27700, 0.43977,
 10998,  10.42, 285.00, 0.39263, 0.25875, 0.34862, 0.15497, 0.27704, 0.44461,
 11002,  18.00, 285.00, 0.41206, 0.27871, 0.30923, 0.16019, 0.27882, 0.44163,
 11003,  19.89, 285.00, 0.43028, 0.33100, 0.23873, 0.17986, 0.28799, 0.44019,
 11004,  21.79, 285.00, 0.37062, 0.26454, 0.36484, 0.15899, 0.28151, 0.44723,
 11011,  35.05, 285.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.29213, 0.47185,
 11012,  36.95, 285.00, 0.49673, 0.25976, 0.24351, 0.14674, 0.26581, 0.43551,
 11013,  38.84, 285.00, 0.58964, 0.18672, 0.22365, 0.11140, 0.23092, 0.41955,
 11014,  40.74, 285.00, 0.50656, 0.29413, 0.19931, 0.16124, 0.27029, 0.43126,
 11015,  42.63, 285.00, 0.51194, 0.23579, 0.25227, 0.13599, 0.25577, 0.43133,
 11016,  44.53, 285.00, 0.61731, 0.12879, 0.25390, 0.10115, 0.21221, 0.41996,
 11017,  46.42, 285.00, 0.66074, 0.10875, 0.23051, 0.10104, 0.19888, 0.41380,
 11018,  48.32, 285.00, 0.59981, 0.10067, 0.29952, 0.11597, 0.20573, 0.42737,
 11019,  50.21, 285.00, 0.59981, 0.10067, 0.29952, 0.11597, 0.20735, 0.43122,
 11020,  52.11, 285.00, 0.63959, 0.14963, 0.21078, 0.09780, 0.22027, 0.42666,
 11021,  54.00, 285.00, 0.63959, 0.14963, 0.21078, 0.09780, 0.21861, 0.42268,
 11022,  55.89, 285.00, 0.57817, 0.18188, 0.23995, 0.11125, 0.23328, 0.42479,
 11023,  57.79, 285.00, 0.56111, 0.26926, 0.16963, 0.14741, 0.25909, 0.43005,
 11024,  59.68, 285.00, 0.56111, 0.26926, 0.16963, 0.14741, 0.26125, 0.43586,
 11025,  61.58, 285.00, 0.56111, 0.26926, 0.16963, 0.14741, 0.26374, 0.43803,
 11026,  63.47, 285.00, 0.67833, 0.10320, 0.21847, 0.10155, 0.19970, 0.41777,
 11027,  65.37, 285.00, 0.67833, 0.10320, 0.21847, 0.10155, 0.20788, 0.43398,
 11028,  67.26, 285.00, 0.77889, 0.12037, 0.10074, 0.08201, 0.20272, 0.42125,
 11029,  69.16, 285.00, 0.67833, 0.10320, 0.21847, 0.10155, 0.20366, 0.42583,
 11030,  71.05, 285.00, 0.67833, 0.10320, 0.21847, 0.10155, 0.19527, 0.41031,
 11031,  72.95, 285.00, 0.67833, 0.10320, 0.21847, 0.10155, 0.19380, 0.40818,
 11034,  78.63, 285.00, 0.87778, 0.06074, 0.06148, 0.10741, 0.15741, 0.38559,
 11035,  80.53, 285.00, 0.87778, 0.06074, 0.06148, 0.10453, 0.15453, 0.38139,
 11036,  82.42, 285.00, 0.87778, 0.06074, 0.06148, 0.10502, 0.15502, 0.38211,
 11050, -72.95, 287.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11051, -71.05, 287.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11052, -69.16, 287.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11060, -54.00, 287.50, 0.64970, 0.21805, 0.13224, 0.11847, 0.23356, 0.41312,
 11061, -52.11, 287.50, 0.64970, 0.21805, 0.13224, 0.11847, 0.23488, 0.41620,
