lsmlon,lsmlat,LANDFRAC_P,LONGXY,LATIXY,IGBP,WRTCELL
115,90,1,285,78.6,17,0
115,91,1,285,80.5,15,0
115,92,1,285,82.4,15,0
115,93,0,285,84.3,17,0
115,94,0,285,86.2,17,0
115,95,0,285,88.1,17,0
115,96,0,285,90,17,0
116,1,1,287.5,-90,15,0
116,2,1,287.5,-88.1,15,0
116,3,1,287.5,-86.2,15,0
116,4,1,287.5,-84.3,15,0
116,5,1,287.5,-82.4,15,0
116,6,1,287.5,-80.5,15,0
116,7,1,287.5,-78.6,15,0
116,8,1,287.5,-76.7,15,0
116,9,1,287.5,-74.8,15,0
116,10,1,287.5,-72.9,15,0
116,11,1,287.5,-71.1,15,0
116,12,1,287.5,-69.2,17,0
116,13,0,287.5,-67.3,17,0
116,14,0,287.5,-65.4,17,0
116,15,0,287.5,-63.5,17,0
116,16,0,287.5,-61.6,17,0
116,17,0,287.5,-59.7,17,0
116,18,0,287.5,-57.8,17,0
116,19,0,287.5,-55.9,17,0
116,20,1,287.5,-54,7,0
116,21,1,287.5,-52.1,10,0
116,22,1,287.5,-50.2,7,0
116,23,1,287.5,-48.3,7,0
116,24,1,287.5,-46.4,7,0
116,25,1,287.5,-44.5,5,0
116,26,1,287.5,-42.6,5,0
116,27,1,287.5,-40.7,14,0
116,28,1,287.5,-38.8,14,0
116,29,1,287.5,-36.9,14,0
116,30,1,287.5,-35.1,17,0
116,31,0,287.5,-33.2,17,0
116,32,0,287.5,-31.3,17,0
116,33,0,287.5,-29.4,17,0
116,34,0,287.5,-27.5,17,0
116,35,0,287.5,-25.6,17,0
116,36,0,287.5,-23.7,17,0
116,37,0,287.5,-21.8,17,0
116,38,0,287.5,-19.9,17,0
116,39,0,287.5,-18,17,0
116,40,1,287.5,-16.1,10,0
116,41,1,287.5,-14.2,10,0
116,42,1,287.5,-12.3,2,0
116,43,1,287.5,-10.4,2,0
116,44,1,287.5,-8.5,2,0
116,45,1,287.5,-6.6,2,0
116,46,1,287.5,-4.7,2,0
116,47,1,287.5,-2.8,2,0
116,48,1,287.5,-0.9,2,0
116,49,1,287.5,0.9,2,0
116,50,1,287.5,2.8,2,0
116,51,1,287.5,4.7,9,0
116,52,1,287.5,6.6,2,0
116,53,1,287.5,8.5,2,0
116,54,1,287.5,10.4,14,0
116,55,0,287.5,12.3,17,0
116,56,0,287.5,14.2,17,0
116,57,0,287.5,16.1,17,0
116,58,1,287.5,18,17,0
116,59,1,287.5,19.9,17,0
116,60,1,287.5,21.8,17,0
116,61,0,287.5,23.7,17,0
116,62,0,287.5,25.6,17,0
116,63,0,287.5,27.5,17,0
116,64,0,287.5,29.4,17,0
116,65,0,287.5,31.3,17,0
116,66,0,287.5,33.2,17,0
116,67,0,287.5,35.1,17,0
116,68,0,287.5,36.9,17,0
116,69,0,287.5,38.8,17,0
116,70,1,287.5,40.7,17,0
116,71,1,287.5,42.6,4,0
116,72,1,287.5,44.5,4,0
116,73,1,287.5,46.4,5,0
116,74,1,287.5,48.3,5,0
116,75,1,287.5,50.2,5,0
116,76,1,287.5,52.1,5,0
116,77,1,287.5,54,8,0
116,78,1,287.5,55.9,6,0
116,79,1,287.5,57.8,8,0
116,80,1,287.5,59.7,18,0
116,81,1,287.5,61.6,18,0
116,82,1,287.5,63.5,17,0
116,83,1,287.5,65.4,18,0
116,84,1,287.5,67.3,18,0
116,85,1,287.5,69.2,18,0
116,86,1,287.5,71.1,15,0
116,87,0,287.5,72.9,17,0
116,88,0,287.5,74.8,17,0
116,89,0,287.5,76.7,17,0
116,90,1,287.5,78.6,17,0
116,91,1,287.5,80.5,15,0
116,92,1,287.5,82.4,15,0
116,93,0,287.5,84.3,17,0
116,94,0,287.5,86.2,17,0
116,95,0,287.5,88.1,17,0
116,96,0,287.5,90,17,0
117,1,1,290,-90,15,0
117,2,1,290,-88.1,15,0
117,3,1,290,-86.2,15,0
117,4,1,290,-84.3,15,0
117,5,1,290,-82.4,15,0
117,6,1,290,-80.5,15,0
117,7,1,290,-78.6,15,0
117,8,1,290,-76.7,15,0
117,9,1,290,-74.8,15,0
117,10,1,290,-72.9,15,0
117,11,1,290,-71.1,15,0
117,12,1,290,-69.2,17,0
117,13,0,290,-67.3,17,0
117,14,0,290,-65.4,17,0
117,15,0,290,-63.5,17,0
117,16,0,290,-61.6,17,0
117,17,0,290,-59.7,17,0
117,18,0,290,-57.8,17,0
117,19,0,290,-55.9,17,0
117,20,1,290,-54,10,0
117,21,1,290,-52.1,10,0
117,22,1,290,-50.2,7,0
117,23,1,290,-48.3,7,0
117,24,1,290,-46.4,7,0
117,25,1,290,-44.5,7,0
117,26,1,290,-42.6,7,0
117,27,1,290,-40.7,7,0
117,28,1,290,-38.8,7,0
117,29,1,290,-36.9,7,0
117,30,1,290,-35.1,7,0
117,31,1,290,-33.2,10,0
117,32,1,290,-31.3,10,0
117,33,1,290,-29.4,10,0
117,34,1,290,-27.5,16,0
117,35,1,290,-25.6,16,0
117,36,1,290,-23.7,16,0
117,37,1,290,-21.8,16,0
117,38,1,290,-19.9,16,0
117,39,1,290,-18,7,0
117,40,1,290,-16.1,7,0
117,41,1,290,-14.2,10,0
117,42,1,290,-12.3,2,0
117,43,1,290,-10.4,2,0
117,44,1,290,-8.5,2,0
117,45,1,290,-6.6,2,0
117,46,1,290,-4.7,2,0
117,47,1,290,-2.8,2,0
117,48,1,290,-0.9,2,0
117,49,1,290,0.9,2,0
117,50,1,290,2.8,2,0
117,51,1,290,4.7,9,0
117,52,1,290,6.6,9,0
117,53,1,290,8.5,8,0
117,54,1,290,10.4,2,0
117,55,1,290,12.3,17,0
117,56,0,290,14.2,17,0
117,57,0,290,16.1,17,0
117,58,1,290,18,17,0
117,59,0,290,19.9,17,0
117,60,0,290,21.8,17,0
117,61,0,290,23.7,17,0
117,62,0,290,25.6,17,0
117,63,0,290,27.5,17,0
117,64,0,290,29.4,17,0
117,65,0,290,31.3,17,0
117,66,0,290,33.2,17,0
117,67,0,290,35.1,17,0
117,68,0,290,36.9,17,0
117,69,0,290,38.8,17,0
117,70,0,290,40.7,17,0
117,71,1,290,42.6,17,0
117,72,1,290,44.5,4,0
117,73,1,290,46.4,5,0
117,74,1,290,48.3,5,0
117,75,1,290,50.2,1,0
117,76,1,290,52.1,5,0
117,77,1,290,54,6,0
117,78,1,290,55.9,8,0
117,79,1,290,57.8,8,0
117,80,1,290,59.7,18,0
117,81,1,290,61.6,17,0
117,82,1,290,63.5,18,0
117,83,1,290,65.4,18,0
117,84,1,290,67.3,18,0
117,85,1,290,69.2,18,0
117,86,1,290,71.1,17,0
117,87,0,290,72.9,17,0
117,88,0,290,74.8,17,0
117,89,1,290,76.7,15,0
117,90,1,290,78.6,17,0
117,91,1,290,80.5,15,0
117,92,1,290,82.4,15,0
117,93,0,290,84.3,17,0
117,94,0,290,86.2,17,0
117,95,0,290,88.1,17,0
117,96,0,290,90,17,0
118,1,1,292.5,-90,15,0
118,2,1,292.5,-88.1,15,0
118,3,1,292.5,-86.2,15,0
118,4,1,292.5,-84.3,15,0
118,5,1,292.5,-82.4,15,0
118,6,1,292.5,-80.5,15,0
118,7,1,292.5,-78.6,15,0
118,8,1,292.5,-76.7,15,0
118,9,1,292.5,-74.8,15,0
118,10,1,292.5,-72.9,15,0
118,11,1,292.5,-71.1,15,0
118,12,1,292.5,-69.2,15,0
118,13,1,292.5,-67.3,15,0
118,14,0,292.5,-65.4,17,0
118,15,0,292.5,-63.5,17,0
118,16,0,292.5,-61.6,17,0
118,17,0,292.5,-59.7,17,0
118,18,0,292.5,-57.8,17,0
118,19,1,292.5,-55.9,17,0
118,20,1,292.5,-54,10,0
118,21,0,292.5,-52.1,17,0
118,22,0,292.5,-50.2,17,0
118,23,1,292.5,-48.3,7,0
118,24,1,292.5,-46.4,7,0
118,25,1,292.5,-44.5,7,0
118,26,1,292.5,-42.6,7,0
118,27,1,292.5,-40.7,7,0
118,28,1,292.5,-38.8,7,0
118,29,1,292.5,-36.9,7,0
118,30,1,292.5,-35.1,7,0
118,31,1,292.5,-33.2,10,0
118,32,1,292.5,-31.3,10,0
118,33,1,292.5,-29.4,10,0
118,34,1,292.5,-27.5,10,0
118,35,1,292.5,-25.6,10,0
118,36,1,292.5,-23.7,10,0
118,37,1,292.5,-21.8,10,0
118,38,1,292.5,-19.9,7,0
118,39,1,292.5,-18,7,0
118,40,1,292.5,-16.1,2,0
118,41,1,292.5,-14.2,2,0
118,42,1,292.5,-12.3,2,0
118,43,1,292.5,-10.4,2,0
118,44,1,292.5,-8.5,2,0
118,45,1,292.5,-6.6,2,0
118,46,1,292.5,-4.7,2,0
118,47,1,292.5,-2.8,2,0
118,48,1,292.5,-0.9,2,0
118,49,1,292.5,0.9,2,0
118,50,1,292.5,2.8,2,0
118,51,1,292.5,4.7,2,0
118,52,1,292.5,6.6,9,0
118,53,1,292.5,8.5,8,0
118,54,1,292.5,10.4,17,0
118,55,0,292.5,12.3,17,0
118,56,0,292.5,14.2,17,0
118,57,0,292.5,16.1,17,0
118,58,1,292.5,18,17,0
118,59,0,292.5,19.9,17,0
118,60,0,292.5,21.8,17,0
118,61,0,292.5,23.7,17,0
118,62,0,292.5,25.6,17,0
118,63,0,292.5,27.5,17,0
118,64,0,292.5,29.4,17,0
118,65,0,292.5,31.3,17,0
118,66,0,292.5,33.2,17,0
118,67,0,292.5,35.1,17,0
118,68,0,292.5,36.9,17,0
118,69,0,292.5,38.8,17,0
118,70,0,292.5,40.7,17,0
118,71,0,292.5,42.6,17,0
118,72,1,292.5,44.5,17,0
118,73,1,292.5,46.4,5,0
118,74,1,292.5,48.3,5,0
118,75,1,292.5,50.2,5,0
118,76,1,292.5,52.1,5,0
118,77,1,292.5,54,8,0
118,78,1,292.5,55.9,5,0
118,79,1,292.5,57.8,6,0
118,80,0,292.5,59.7,17,0
118,81,0,292.5,61.6,17,0
118,82,1,292.5,63.5,18,0
118,83,1,292.5,65.4,18,0
118,84,1,292.5,67.3,15,0
118,85,1,292.5,69.2,17,0
118,86,0,292.5,71.1,17,0
118,87,0,292.5,72.9,17,0
118,88,0,292.5,74.8,17,0
118,89,1,292.5,76.7,15,0
118,90,1,292.5,78.6,15,0
118,91,1,292.5,80.5,15,0
118,92,1,292.5,82.4,18,0
118,93,0,292.5,84.3,17,0
118,94,0,292.5,86.2,17,0
118,95,0,292.5,88.1,17,0
118,96,0,292.5,90,17,0
119,1,1,295,-90,15,0
119,2,1,295,-88.1,15,0
119,3,1,295,-86.2,15,0
119,4,1,295,-84.3,15,0
119,5,1,295,-82.4,15,0
119,6,1,295,-80.5,15,0
119,7,1,295,-78.6,15,0
119,8,1,295,-76.7,15,0
119,9,1,295,-74.8,15,0
119,10,1,295,-72.9,15,0
119,11,1,295,-71.1,15,0
119,12,1,295,-69.2,15,0
119,13,1,295,-67.3,15,0
119,14,1,295,-65.4,17,0
119,15,0,295,-63.5,17,0
119,16,0,295,-61.6,17,0
119,17,0,295,-59.7,17,0
119,18,0,295,-57.8,17,0
119,19,0,295,-55.9,17,0
119,20,0,295,-54,17,0
119,21,0,295,-52.1,17,0
119,22,0,295,-50.2,17,0
119,23,0,295,-48.3,17,0
119,24,0,295,-46.4,17,0
119,25,0,295,-44.5,17,0
119,26,1,295,-42.6,10,0
119,27,1,295,-40.7,10,0
119,28,1,295,-38.8,14,0
119,29,1,295,-36.9,14,0
119,30,1,295,-35.1,14,0
119,31,1,295,-33.2,14,0
119,32,1,295,-31.3,14,0
119,33,1,295,-29.4,14,0
119,34,1,295,-27.5,14,0
119,35,1,295,-25.6,10,0
119,36,1,295,-23.7,14,0
119,37,1,295,-21.8,7,0
119,38,1,295,-19.9,7,0
119,39,1,295,-18,14,0
119,40,1,295,-16.1,2,0
119,41,1,295,-14.2,2,0
119,42,1,295,-12.3,2,0
119,43,1,295,-10.4,2,0
119,44,1,295,-8.5,2,0
119,45,1,295,-6.6,2,0
119,46,1,295,-4.7,2,0
119,47,1,295,-2.8,2,0
119,48,1,295,-0.9,2,0
119,49,1,295,0.9,2,0
119,50,1,295,2.8,2,0
119,51,1,295,4.7,2,0
119,52,1,295,6.6,2,0
119,53,1,295,8.5,9,0
119,54,1,295,10.4,17,0
119,55,0,295,12.3,17,0
119,56,0,295,14.2,17,0
119,57,0,295,16.1,17,0
119,58,0,295,18,17,0
119,59,0,295,19.9,17,0
119,60,0,295,21.8,17,0
119,61,0,295,23.7,17,0
119,62,0,295,25.6,17,0
119,63,0,295,27.5,17,0
119,64,0,295,29.4,17,0
119,65,0,295,31.3,17,0
119,66,0,295,33.2,17,0
119,67,0,295,35.1,17,0
119,68,0,295,36.9,17,0
119,69,0,295,38.8,17,0
119,70,0,295,40.7,17,0
119,71,0,295,42.6,17,0
119,72,1,295,44.5,1,0
119,73,1,295,46.4,5,0
119,74,1,295,48.3,5,0
119,75,1,295,50.2,1,0
119,76,1,295,52.1,1,0
119,77,1,295,54,8,0
119,78,1,295,55.9,8,0
119,79,1,295,57.8,8,0
119,80,1,295,59.7,17,0
119,81,1,295,61.6,17,0
119,82,1,295,63.5,15,0
119,83,1,295,65.4,18,0
119,84,1,295,67.3,15,0
119,85,0,295,69.2,17,0
119,86,0,295,71.1,17,0
119,87,0,295,72.9,17,0
119,88,0,295,74.8,17,0
119,89,1,295,76.7,15,0
119,90,1,295,78.6,15,0
119,91,1,295,80.5,15,0
119,92,1,295,82.4,17,0
119,93,0,295,84.3,17,0
119,94,0,295,86.2,17,0
119,95,0,295,88.1,17,0
119,96,0,295,90,17,0
120,1,1,297.5,-90,15,0
120,2,1,297.5,-88.1,15,0
120,3,1,297.5,-86.2,15,0
120,4,1,297.5,-84.3,15,0
120,5,1,297.5,-82.4,15,0
120,6,1,297.5,-80.5,15,0
120,7,1,297.5,-78.6,15,0
120,8,1,297.5,-76.7,15,0
120,9,1,297.5,-74.8,15,0
120,10,1,297.5,-72.9,15,0
120,11,1,297.5,-71.1,15,0
120,12,1,297.5,-69.2,15,0
120,13,1,297.5,-67.3,15,0
120,14,1,297.5,-65.4,15,0
120,15,1,297.5,-63.5,17,0
120,16,0,297.5,-61.6,17,0
120,17,0,297.5,-59.7,17,0
120,18,0,297.5,-57.8,17,0
120,19,0,297.5,-55.9,17,0
120,20,0,297.5,-54,17,0
120,21,0,297.5,-52.1,17,0
120,22,0,297.5,-50.2,17,0
120,23,0,297.5,-48.3,17,0
120,24,0,297.5,-46.4,17,0
120,25,0,297.5,-44.5,17,0
120,26,0,297.5,-42.6,17,0
120,27,1,297.5,-40.7,17,0
120,28,1,297.5,-38.8,10,0
120,29,1,297.5,-36.9,12,0
120,30,1,297.5,-35.1,12,0
120,31,1,297.5,-33.2,10,0
120,32,1,297.5,-31.3,12,0
120,33,1,297.5,-29.4,10,0
120,34,1,297.5,-27.5,10,0
120,35,1,297.5,-25.6,10,0
120,36,1,297.5,-23.7,14,0
120,37,1,297.5,-21.8,4,0
120,38,1,297.5,-19.9,4,0
120,39,1,297.5,-18,4,0
120,40,1,297.5,-16.1,2,0
120,41,1,297.5,-14.2,2,0
120,42,1,297.5,-12.3,2,0
120,43,1,297.5,-10.4,2,0
120,44,1,297.5,-8.5,2,0
120,45,1,297.5,-6.6,2,0
120,46,1,297.5,-4.7,2,0
120,47,1,297.5,-2.8,2,0
120,48,1,297.5,-0.9,2,0
120,49,1,297.5,0.9,2,0
120,50,1,297.5,2.8,2,0
120,51,1,297.5,4.7,2,0
120,52,1,297.5,6.6,2,0
120,53,1,297.5,8.5,2,0
120,54,1,297.5,10.4,17,0
120,55,0,297.5,12.3,17,0
120,56,0,297.5,14.2,17,0
120,57,0,297.5,16.1,17,0
120,58,0,297.5,18,17,0
120,59,0,297.5,19.9,17,0
120,60,0,297.5,21.8,17,0
120,61,0,297.5,23.7,17,0
120,62,0,297.5,25.6,17,0
120,63,0,297.5,27.5,17,0
120,64,0,297.5,29.4,17,0
120,65,0,297.5,31.3,17,0
120,66,0,297.5,33.2,17,0
120,67,0,297.5,35.1,17,0
120,68,0,297.5,36.9,17,0
120,69,0,297.5,38.8,17,0
120,70,0,297.5,40.7,17,0
120,71,0,297.5,42.6,17,0
120,72,1,297.5,44.5,17,0
120,73,1,297.5,46.4,17,0
120,74,0,297.5,48.3,17,0
120,75,1,297.5,50.2,1,0
120,76,1,297.5,52.1,1,0
120,77,1,297.5,54,6,0
120,78,1,297.5,55.9,5,0
120,79,1,297.5,57.8,17,0
120,80,0,297.5,59.7,17,0
120,81,0,297.5,61.6,17,0
120,82,0,297.5,63.5,17,0
120,83,1,297.5,65.4,17,0
120,84,1,297.5,67.3,17,0
120,85,0,297.5,69.2,17,0
120,86,0,297.5,71.1,17,0
120,87,0,297.5,72.9,17,0
120,88,0,297.5,74.8,17,0
120,89,1,297.5,76.7,15,0
120,90,1,297.5,78.6,15,0
120,91,1,297.5,80.5,15,0
120,92,1,297.5,82.4,17,0
120,93,0,297.5,84.3,17,0
120,94,0,297.5,86.2,17,0
120,95,0,297.5,88.1,17,0
120,96,0,297.5,90,17,0
121,1,1,300,-90,15,0
121,2,1,300,-88.1,15,0
121,3,1,300,-86.2,15,0
121,4,1,300,-84.3,15,0
121,5,1,300,-82.4,15,0
121,6,1,300,-80.5,15,0
121,7,1,300,-78.6,15,0
121,8,1,300,-76.7,15,0
121,9,1,300,-74.8,17,0
121,10,1,300,-72.9,17,0
121,11,0,300,-71.1,17,0
121,12,1,300,-69.2,15,0
121,13,1,300,-67.3,17,0
121,14,1,300,-65.4,15,0
121,15,1,300,-63.5,17,0
121,16,0,300,-61.6,17,0
121,17,0,300,-59.7,17,0
121,18,0,300,-57.8,17,0
121,19,0,300,-55.9,17,0
121,20,0,300,-54,17,0
121,21,1,300,-52.1,17,0
121,22,0,300,-50.2,17,0
121,23,0,300,-48.3,17,0
121,24,0,300,-46.4,17,0
121,25,0,300,-44.5,17,0
121,26,0,300,-42.6,17,0
121,27,0,300,-40.7,17,0
121,28,1,300,-38.8,17,0
121,29,1,300,-36.9,12,0
121,30,1,300,-35.1,12,0
121,31,1,300,-33.2,12,0
121,32,1,300,-31.3,12,0
121,33,1,300,-29.4,10,0
121,34,1,300,-27.5,14,0
121,35,1,300,-25.6,14,0
121,36,1,300,-23.7,10,0
121,37,1,300,-21.8,14,0
121,38,1,300,-19.9,8,0
121,39,1,300,-18,8,0
121,40,1,300,-16.1,4,0
121,41,1,300,-14.2,14,0
121,42,1,300,-12.3,2,0
121,43,1,300,-10.4,2,0
121,44,1,300,-8.5,2,0
121,45,1,300,-6.6,2,0
121,46,1,300,-4.7,2,0
121,47,1,300,-2.8,14,0
121,48,1,300,-0.9,2,0
121,49,1,300,0.9,2,0
121,50,1,300,2.8,2,0
121,51,1,300,4.7,2,0
121,52,1,300,6.6,2,0
121,53,1,300,8.5,17,0
121,54,0,300,10.4,17,0
121,55,0,300,12.3,17,0
121,56,0,300,14.2,17,0
121,57,0,300,16.1,17,0
121,58,0,300,18,17,0
121,59,0,300,19.9,17,0
121,60,0,300,21.8,17,0
121,61,0,300,23.7,17,0
121,62,0,300,25.6,17,0
121,63,0,300,27.5,17,0
121,64,0,300,29.4,17,0
121,65,0,300,31.3,17,0
121,66,0,300,33.2,17,0
121,67,0,300,35.1,17,0
121,68,0,300,36.9,17,0
121,69,0,300,38.8,17,0
121,70,0,300,40.7,17,0
121,71,0,300,42.6,17,0
121,72,0,300,44.5,17,0
121,73,1,300,46.4,17,0
121,74,0,300,48.3,17,0
121,75,1,300,50.2,17,0
121,76,1,300,52.1,1,0
121,77,1,300,54,5,0
121,78,1,300,55.9,17,0
121,79,0,300,57.8,17,0
121,80,0,300,59.7,17,0
121,81,0,300,61.6,17,0
121,82,0,300,63.5,17,0
121,83,0,300,65.4,17,0
121,84,0,300,67.3,17,0
121,85,0,300,69.2,17,0
121,86,0,300,71.1,17,0
121,87,0,300,72.9,17,0
121,88,0,300,74.8,17,0
121,89,1,300,76.7,15,0
121,90,1,300,78.6,15,0
121,91,1,300,80.5,15,0
121,92,0,300,82.4,17,0
121,93,0,300,84.3,17,0
121,94,0,300,86.2,17,0
121,95,0,300,88.1,17,0
121,96,0,300,90,17,0
122,1,1,302.5,-90,15,0
122,2,1,302.5,-88.1,15,0
122,3,1,302.5,-86.2,15,0
122,4,1,302.5,-84.3,15,0
122,5,1,302.5,-82.4,15,0
122,6,1,302.5,-80.5,15,0
122,7,1,302.5,-78.6,15,0
122,8,1,302.5,-76.7,15,0
122,9,0,302.5,-74.8,17,0
122,10,0,302.5,-72.9,17,0
122,11,0,302.5,-71.1,17,0
122,12,0,302.5,-69.2,17,0
122,13,0,302.5,-67.3,17,0
122,14,0,302.5,-65.4,17,0
122,15,1,302.5,-63.5,17,0
122,16,0,302.5,-61.6,17,0
122,17,0,302.5,-59.7,17,0
122,18,0,302.5,-57.8,17,0
122,19,0,302.5,-55.9,17,0
122,20,0,302.5,-54,17,0
122,21,0,302.5,-52.1,17,0
122,22,0,302.5,-50.2,17,0
122,23,0,302.5,-48.3,17,0
122,24,0,302.5,-46.4,17,0
122,25,0,302.5,-44.5,17,0
122,26,0,302.5,-42.6,17,0
122,27,0,302.5,-40.7,17,0
122,28,0,302.5,-38.8,17,0
122,29,1,302.5,-36.9,12,0
122,30,1,302.5,-35.1,12,0
122,31,1,302.5,-33.2,10,0
122,32,1,302.5,-31.3,10,0
122,33,1,302.5,-29.4,10,0
122,34,1,302.5,-27.5,10,0
122,35,1,302.5,-25.6,10,0
122,36,1,302.5,-23.7,10,0
122,37,1,302.5,-21.8,8,0
122,38,1,302.5,-19.9,14,0
122,39,1,302.5,-18,10,0
122,40,1,302.5,-16.1,14,0
122,41,1,302.5,-14.2,14,0
122,42,1,302.5,-12.3,2,0
122,43,1,302.5,-10.4,14,0
122,44,1,302.5,-8.5,2,0
122,45,1,302.5,-6.6,2,0
122,46,1,302.5,-4.7,2,0
122,47,1,302.5,-2.8,2,0
122,48,1,302.5,-0.9,2,0
122,49,1,302.5,0.9,2,0
122,50,1,302.5,2.8,2,0
122,51,1,302.5,4.7,2,0
122,52,1,302.5,6.6,17,0
122,53,0,302.5,8.5,17,0
122,54,0,302.5,10.4,17,0
122,55,0,302.5,12.3,17,0
122,56,0,302.5,14.2,17,0
122,57,0,302.5,16.1,17,0
122,58,0,302.5,18,17,0
122,59,0,302.5,19.9,17,0
122,60,0,302.5,21.8,17,0
122,61,0,302.5,23.7,17,0
122,62,0,302.5,25.6,17,0
122,63,0,302.5,27.5,17,0
122,64,0,302.5,29.4,17,0
122,65,0,302.5,31.3,17,0
122,66,0,302.5,33.2,17,0
122,67,0,302.5,35.1,17,0
122,68,0,302.5,36.9,17,0
122,69,0,302.5,38.8,17,0
122,70,0,302.5,40.7,17,0
122,71,0,302.5,42.6,17,0
122,72,0,302.5,44.5,17,0
122,73,0,302.5,46.4,17,0
122,74,1,302.5,48.3,1,0
122,75,1,302.5,50.2,1,0
122,76,1,302.5,52.1,5,0
122,77,1,302.5,54,17,0
122,78,0,302.5,55.9,17,0
122,79,0,302.5,57.8,17,0
122,80,0,302.5,59.7,17,0
122,81,0,302.5,61.6,17,0
122,82,0,302.5,63.5,17,0
122,83,0,302.5,65.4,17,0
122,84,0,302.5,67.3,17,0
122,85,0,302.5,69.2,17,0
122,86,0,302.5,71.1,17,0
122,87,0,302.5,72.9,17,0
122,88,1,302.5,74.8,15,0
122,89,1,302.5,76.7,15,0
122,90,1,302.5,78.6,15,0
122,91,1,302.5,80.5,15,0
122,92,1,302.5,82.4,17,0
122,93,0,302.5,84.3,17,0
122,94,0,302.5,86.2,17,0
122,95,0,302.5,88.1,17,0
122,96,0,302.5,90,17,0
123,1,1,305,-90,15,0
123,2,1,305,-88.1,15,0
123,3,1,305,-86.2,15,0
123,4,1,305,-84.3,15,0
123,5,1,305,-82.4,15,0
123,6,1,305,-80.5,15,0
123,7,1,305,-78.6,15,0
123,8,1,305,-76.7,15,0
123,9,0,305,-74.8,17,0
123,10,0,305,-72.9,17,0
123,11,0,305,-71.1,17,0
123,12,0,305,-69.2,17,0
123,13,0,305,-67.3,17,0
123,14,0,305,-65.4,17,0
123,15,0,305,-63.5,17,0
123,16,0,305,-61.6,17,0
123,17,0,305,-59.7,17,0
123,18,0,305,-57.8,17,0
123,19,0,305,-55.9,17,0
123,20,0,305,-54,17,0
123,21,0,305,-52.1,17,0
123,22,0,305,-50.2,17,0
123,23,0,305,-48.3,17,0
123,24,0,305,-46.4,17,0
123,25,0,305,-44.5,17,0
123,26,0,305,-42.6,17,0
123,27,0,305,-40.7,17,0
123,28,0,305,-38.8,17,0
123,29,0,305,-36.9,17,0
123,30,0,305,-35.1,17,0
123,31,1,305,-33.2,14,1
123,32,1,305,-31.3,14,0
123,33,1,305,-29.4,14,0
123,34,1,305,-27.5,2,0
123,35,1,305,-25.6,2,0
123,36,1,305,-23.7,14,0
123,37,1,305,-21.8,14,0
123,38,1,305,-19.9,14,0
123,39,1,305,-18,14,0
123,40,1,305,-16.1,14,0
123,41,1,305,-14.2,14,0
123,42,1,305,-12.3,2,0
123,43,1,305,-10.4,2,0
123,44,1,305,-8.5,2,0
123,45,1,305,-6.6,2,1
123,46,1,305,-4.7,2,0
123,47,1,305,-2.8,14,0
123,48,1,305,-0.9,2,0
123,49,1,305,0.9,2,0
123,50,1,305,2.8,2,0
123,51,1,305,4.7,2,0
123,52,0,305,6.6,17,0
123,53,0,305,8.5,17,0
123,54,0,305,10.4,17,0
123,55,0,305,12.3,17,0
123,56,0,305,14.2,17,0
123,57,0,305,16.1,17,0
123,58,0,305,18,17,0
123,59,0,305,19.9,17,0
123,60,0,305,21.8,17,0
123,61,0,305,23.7,17,0
123,62,0,305,25.6,17,0
123,63,0,305,27.5,17,0
123,64,0,305,29.4,17,0
123,65,0,305,31.3,17,0
123,66,0,305,33.2,17,0
123,67,0,305,35.1,17,0
123,68,0,305,36.9,17,0
123,69,0,305,38.8,17,0
123,70,0,305,40.7,17,0
123,71,0,305,42.6,17,0
123,72,0,305,44.5,17,0
123,73,0,305,46.4,17,0
123,74,1,305,48.3,1,0
123,75,1,305,50.2,17,0
123,76,0,305,52.1,17,0
123,77,0,305,54,17,0
123,78,0,305,55.9,17,0
123,79,0,305,57.8,17,0
123,80,0,305,59.7,17,0
123,81,0,305,61.6,17,0
123,82,0,305,63.5,17,0
123,83,0,305,65.4,17,0
123,84,0,305,67.3,17,0
123,85,0,305,69.2,17,0
123,86,1,305,71.1,17,0
123,87,1,305,72.9,15,0
123,88,1,305,74.8,15,0
123,89,1,305,76.7,15,0
123,90,1,305,78.6,15,0
123,91,1,305,80.5,15,0
123,92,1,305,82.4,17,0
123,93,0,305,84.3,17,0
123,94,0,305,86.2,17,0
123,95,0,305,88.1,17,0
123,96,0,305,90,17,0
124,1,1,307.5,-90,15,0
124,2,1,307.5,-88.1,15,0
124,3,1,307.5,-86.2,15,0
124,4,1,307.5,-84.3,15,0
124,5,1,307.5,-82.4,15,0
124,6,1,307.5,-80.5,15,0
124,7,1,307.5,-78.6,15,0
124,8,1,307.5,-76.7,17,0
124,9,0,307.5,-74.8,17,0
124,10,0,307.5,-72.9,17,0
124,11,0,307.5,-71.1,17,0
124,12,0,307.5,-69.2,17,0
124,13,0,307.5,-67.3,17,0
124,14,0,307.5,-65.4,17,0
124,15,0,307.5,-63.5,17,0
124,16,0,307.5,-61.6,17,0
124,17,0,307.5,-59.7,17,0
124,18,0,307.5,-57.8,17,0
124,19,0,307.5,-55.9,17,0
124,20,0,307.5,-54,17,0
124,21,0,307.5,-52.1,17,0
124,22,0,307.5,-50.2,17,0
124,23,0,307.5,-48.3,17,0
124,24,0,307.5,-46.4,17,0
124,25,0,307.5,-44.5,17,0
124,26,0,307.5,-42.6,17,0
